label,policy,burst,startup_sec,max_pool,min_pool,initial_pool,requests,workload,seed,n_finished,mean_ttft_s,p99_ttft_s,mean_tpot_s,p99_tpot_s,mean_e2e_s,slo_attainment,cold_start_violations,active_vm_hours,idle_vm_hours,cost_usd,total_energy_kwh,wall_ms
STATIC-med-s15-seed57,STATIC,med,15.0,8,2,4,2000,medium,57,2000,103.0869,312.2251,0.036837,0.050449,155.6607,0.1270,0,0.5323,0.5323,0.9848,0.438115,310
STATIC-med-s15-seed54,STATIC,med,15.0,8,2,4,2000,medium,54,2000,91.4160,257.3202,0.035082,0.047741,138.3420,0.1280,0,0.4849,0.4849,0.8971,0.391050,320
STATIC-med-s15-seed58,STATIC,med,15.0,8,2,4,2000,medium,58,2000,99.4897,313.7675,0.036143,0.049284,153.3882,0.1280,0,0.5328,0.5328,0.9856,0.449155,299
STATIC-med-s15-seed59,STATIC,med,15.0,8,2,4,2000,medium,59,2000,85.3229,250.4499,0.034483,0.045916,130.0527,0.1280,0,0.4429,0.4429,0.8193,0.372749,298
STATIC-med-s15-seed60,STATIC,med,15.0,8,2,4,2000,medium,60,2000,98.8418,281.6048,0.036048,0.050173,150.9363,0.1280,0,0.5314,0.5314,0.9831,0.434121,312
STATIC-med-s15-seed61,STATIC,med,15.0,8,2,4,2000,medium,61,2000,101.8020,280.8453,0.036473,0.050369,154.1602,0.1280,0,0.5316,0.5316,0.9834,0.436319,300
STATIC-high-s15-seed43,STATIC,high,15.0,8,2,4,2000,medium,43,2000,426.7849,1552.8916,0.041125,0.058251,669.5274,0.0725,0,2.4866,2.4866,4.6002,2.022854,341
STATIC-high-s15-seed45,STATIC,high,15.0,8,2,4,2000,medium,45,2000,639.6014,2832.8131,0.040956,0.058253,1035.6863,0.1260,0,3.6217,3.6217,6.7002,3.300707,359
STATIC-high-s15-seed44,STATIC,high,15.0,8,2,4,2000,medium,44,2000,715.2017,3154.6432,0.041247,0.058248,1180.0564,0.1015,0,4.3958,4.3958,8.1322,3.873789,357
STATIC-high-s15-seed42,STATIC,high,15.0,8,2,4,2000,medium,42,2000,435.1907,1552.8181,0.041168,0.058254,682.0675,0.0855,0,2.4880,2.4880,4.6029,2.057306,400
STATIC-high-s15-seed46,STATIC,high,15.0,8,2,4,2000,medium,46,2000,464.7951,1872.6146,0.041188,0.058253,740.5199,0.1185,0,2.5533,2.5533,4.7236,2.297707,287
STATIC-high-s15-seed47,STATIC,high,15.0,8,2,4,2000,medium,47,2000,672.6216,2842.6304,0.041113,0.058254,1076.9915,0.0940,0,3.6854,3.6854,6.8180,3.369749,300
STATIC-high-s15-seed48,STATIC,high,15.0,8,2,4,2000,medium,48,2000,643.8669,2838.0301,0.041268,0.058253,1038.8048,0.0910,0,3.6219,3.6219,6.7005,3.291149,301
STATIC-high-s15-seed49,STATIC,high,15.0,8,2,4,2000,medium,49,2000,464.8973,1877.3817,0.041063,0.058253,737.8625,0.0850,0,2.5537,2.5537,4.7243,2.274710,340
STATIC-high-s15-seed51,STATIC,high,15.0,8,2,4,2000,medium,51,2000,672.0394,2838.8982,0.041207,0.058249,1118.7511,0.1270,0,4.3318,4.3318,8.0139,3.722597,289
STATIC-high-s15-seed52,STATIC,high,15.0,8,2,4,2000,medium,52,2000,473.0483,1876.2329,0.040925,0.058250,746.0074,0.1110,0,2.6174,2.6174,4.8422,2.274659,288
STATIC-high-s15-seed50,STATIC,high,15.0,8,2,4,2000,medium,50,2000,448.6465,1561.1238,0.041390,0.058255,705.6829,0.0840,0,2.5532,2.5532,4.7235,2.141970,310
STATIC-high-s15-seed53,STATIC,high,15.0,8,2,4,2000,medium,53,2000,637.1780,2829.6956,0.041463,0.058253,1039.7927,0.1070,0,4.2637,4.2637,7.8879,3.355123,336
STATIC-high-s15-seed54,STATIC,high,15.0,8,2,4,2000,medium,54,2000,422.0295,1555.0918,0.040616,0.058254,658.9136,0.1115,0,2.1999,2.1999,4.0699,1.974034,293
STATIC-high-s15-seed56,STATIC,high,15.0,8,2,4,2000,medium,56,2000,701.3401,3151.9011,0.041485,0.058251,1163.6936,0.0970,0,4.3313,4.3313,8.0129,3.852946,292
STATIC-high-s15-seed55,STATIC,high,15.0,8,2,4,2000,medium,55,2000,708.9181,3158.2184,0.041630,0.058256,1167.4186,0.0530,0,4.3329,4.3329,8.0158,3.820837,310
STATIC-high-s15-seed57,STATIC,high,15.0,8,2,4,2000,medium,57,2000,478.7995,1881.4028,0.041615,0.058253,757.4144,0.0710,0,2.6197,2.6197,4.8465,2.321791,366
STATIC-high-s15-seed60,STATIC,high,15.0,8,2,4,2000,medium,60,2000,706.8872,3156.4757,0.041537,0.058252,1167.9481,0.0885,0,4.3324,4.3324,8.0149,3.842174,308
STATIC-high-s15-seed58,STATIC,high,15.0,8,2,4,2000,medium,58,2000,482.5244,2192.4149,0.041652,0.058251,765.3338,0.1075,0,2.6204,2.6204,4.8477,2.356745,321
STATIC-high-s15-seed59,STATIC,high,15.0,8,2,4,2000,medium,59,2000,433.4982,1552.2297,0.040525,0.058205,686.6409,0.1140,0,2.4883,2.4883,4.6034,2.109522,346
STATIC-high-s15-seed61,STATIC,high,15.0,8,2,4,2000,medium,61,2000,721.0871,3155.3450,0.041522,0.058252,1190.6676,0.0775,0,4.3331,4.3331,8.0161,3.913171,323
REACTIVE-med-s15-seed42,REACTIVE,med,15.0,8,2,4,2000,medium,42,2000,30.8773,75.0853,0.026744,0.038509,53.3585,0.3690,558,0.3267,0.0680,0.6044,0.187343,289
REACTIVE-med-s15-seed43,REACTIVE,med,15.0,8,2,4,2000,medium,43,2000,31.9323,77.8696,0.027072,0.039825,54.4608,0.3625,545,0.3239,0.0716,0.5991,0.187738,290
REACTIVE-med-s15-seed44,REACTIVE,med,15.0,8,2,4,2000,medium,44,2000,29.6954,72.8756,0.026465,0.037857,52.0323,0.3695,575,0.3281,0.0689,0.6070,0.186141,284
REACTIVE-med-s15-seed45,REACTIVE,med,15.0,8,2,4,2000,medium,45,2000,25.4569,64.3417,0.025636,0.037282,46.5888,0.3820,544,0.3151,0.0611,0.5830,0.176099,261
REACTIVE-med-s15-seed46,REACTIVE,med,15.0,8,2,4,2000,medium,46,2000,29.3708,71.6123,0.026392,0.038368,51.6164,0.3710,555,0.3202,0.0641,0.5924,0.185380,324
REACTIVE-med-s15-seed47,REACTIVE,med,15.0,8,2,4,2000,medium,47,2000,35.9721,94.8963,0.027797,0.041147,59.4794,0.3490,621,0.3382,0.0959,0.6256,0.195894,325
REACTIVE-med-s15-seed48,REACTIVE,med,15.0,8,2,4,2000,medium,48,2000,34.2142,86.5796,0.027415,0.039691,57.1937,0.3540,592,0.3356,0.0800,0.6208,0.191496,322
REACTIVE-med-s15-seed49,REACTIVE,med,15.0,8,2,4,2000,medium,49,2000,33.8479,84.0650,0.027346,0.038899,56.9136,0.3595,571,0.3274,0.0852,0.6057,0.192214,327
REACTIVE-med-s15-seed50,REACTIVE,med,15.0,8,2,4,2000,medium,50,2000,35.4604,91.3200,0.027690,0.039749,58.7024,0.3550,590,0.3342,0.0787,0.6183,0.193683,306
REACTIVE-med-s15-seed51,REACTIVE,med,15.0,8,2,4,2000,medium,51,2000,28.3085,73.9714,0.026331,0.037484,50.2005,0.3700,537,0.3269,0.0681,0.6047,0.182434,319
REACTIVE-med-s15-seed52,REACTIVE,med,15.0,8,2,4,2000,medium,52,2000,29.6069,75.1322,0.026338,0.038164,51.6926,0.3750,523,0.3224,0.0707,0.5964,0.184047,313
REACTIVE-med-s15-seed53,REACTIVE,med,15.0,8,2,4,2000,medium,53,2000,28.1039,68.9118,0.026322,0.037777,49.9875,0.3765,541,0.3192,0.0635,0.5904,0.182364,225
REACTIVE-med-s15-seed54,REACTIVE,med,15.0,8,2,4,2000,medium,54,2000,30.3322,75.4499,0.026500,0.038447,52.4193,0.3640,591,0.3228,0.0710,0.5973,0.184059,288
REACTIVE-med-s15-seed55,REACTIVE,med,15.0,8,2,4,2000,medium,55,2000,37.1522,96.2508,0.028029,0.041184,60.9855,0.3505,595,0.3461,0.0906,0.6403,0.198611,292
REACTIVE-med-s15-seed56,REACTIVE,med,15.0,8,2,4,2000,medium,56,2000,29.3951,74.5582,0.026559,0.038318,51.6616,0.3735,541,0.3261,0.0677,0.6033,0.185554,292
REACTIVE-med-s15-seed57,REACTIVE,med,15.0,8,2,4,2000,medium,57,2000,35.4080,88.6103,0.027835,0.040325,58.7171,0.3570,567,0.3371,0.0815,0.6236,0.194243,212
REACTIVE-med-s15-seed59,REACTIVE,med,15.0,8,2,4,2000,medium,59,2000,26.3849,64.1293,0.025728,0.037157,47.5869,0.3740,543,0.3135,0.0601,0.5799,0.176684,299
REACTIVE-med-s15-seed58,REACTIVE,med,15.0,8,2,4,2000,medium,58,2000,31.3951,78.4186,0.026892,0.038289,54.2293,0.3650,568,0.3267,0.0733,0.6044,0.190285,302
REACTIVE-med-s15-seed60,REACTIVE,med,15.0,8,2,4,2000,medium,60,2000,30.1965,77.1168,0.026769,0.038859,52.6028,0.3720,580,0.3256,0.0727,0.6023,0.186719,295
REACTIVE-med-s15-seed61,REACTIVE,med,15.0,8,2,4,2000,medium,61,2000,34.3491,84.5225,0.027550,0.039957,57.5230,0.3585,569,0.3358,0.0803,0.6213,0.193116,230
REACTIVE-high-s15-seed42,REACTIVE,high,15.0,8,2,4,2000,medium,42,2000,146.3699,433.4640,0.037529,0.057783,211.5820,0.1650,882,0.5070,0.7343,0.9379,0.543434,316
REACTIVE-high-s15-seed43,REACTIVE,high,15.0,8,2,4,2000,medium,43,2000,141.1070,361.7264,0.037377,0.057409,204.0809,0.1580,837,0.4989,0.7366,0.9229,0.524783,313
REACTIVE-high-s15-seed44,REACTIVE,high,15.0,8,2,4,2000,medium,44,2000,173.7812,560.8161,0.037084,0.057230,256.5990,0.1930,840,0.5957,1.0003,1.1020,0.690149,327
REACTIVE-high-s15-seed45,REACTIVE,high,15.0,8,2,4,2000,medium,45,2000,162.9946,522.6866,0.036907,0.057604,240.6173,0.2175,879,0.5832,0.9630,1.0790,0.646856,327
REACTIVE-high-s15-seed46,REACTIVE,high,15.0,8,2,4,2000,medium,46,2000,161.1832,516.8838,0.037231,0.057979,236.2650,0.2080,865,0.5300,0.8034,0.9805,0.625681,306
REACTIVE-high-s15-seed48,REACTIVE,high,15.0,8,2,4,2000,medium,48,2000,153.4426,477.7585,0.038174,0.058159,221.4790,0.1590,894,0.5109,0.7728,0.9453,0.566970,334
REACTIVE-high-s15-seed47,REACTIVE,high,15.0,8,2,4,2000,medium,47,2000,165.8035,490.2874,0.038607,0.058224,238.3914,0.1505,928,0.5224,0.8472,0.9665,0.604899,365
REACTIVE-high-s15-seed49,REACTIVE,high,15.0,8,2,4,2000,medium,49,2000,143.4638,367.3023,0.038301,0.058184,201.9705,0.1470,915,0.4674,0.6821,0.8647,0.487556,269
REACTIVE-high-s15-seed50,REACTIVE,high,15.0,8,2,4,2000,medium,50,2000,133.9414,350.4184,0.038355,0.058187,185.5632,0.1530,858,0.4553,0.6058,0.8422,0.430182,308
REACTIVE-high-s15-seed51,REACTIVE,high,15.0,8,2,4,2000,medium,51,2000,195.0836,679.4487,0.037297,0.057622,296.0794,0.2110,895,0.7057,1.3304,1.3055,0.841632,300
REACTIVE-high-s15-seed52,REACTIVE,high,15.0,8,2,4,2000,medium,52,2000,172.4103,547.9699,0.037387,0.057885,248.9251,0.1895,901,0.5446,0.8739,1.0076,0.637623,329
REACTIVE-high-s15-seed53,REACTIVE,high,15.0,8,2,4,2000,medium,53,2000,188.0896,598.1602,0.037629,0.058017,281.2879,0.1945,867,0.6720,1.2292,1.2431,0.776653,299
REACTIVE-high-s15-seed54,REACTIVE,high,15.0,8,2,4,2000,medium,54,2000,156.9233,514.3562,0.036989,0.057401,228.8174,0.1935,869,0.5221,0.8064,0.9659,0.599117,270
REACTIVE-high-s15-seed55,REACTIVE,high,15.0,8,2,4,2000,medium,55,2000,160.4091,486.7490,0.038470,0.058194,231.5535,0.1235,858,0.5328,0.8383,0.9856,0.592870,275
REACTIVE-high-s15-seed56,REACTIVE,high,15.0,8,2,4,2000,medium,56,2000,203.2384,684.0615,0.037689,0.058089,312.3125,0.1820,881,0.7610,1.4965,1.4079,0.908951,313
REACTIVE-high-s15-seed57,REACTIVE,high,15.0,8,2,4,2000,medium,57,2000,185.2029,561.9511,0.038501,0.058228,264.9778,0.1375,883,0.5786,0.9758,1.0704,0.664791,270
REACTIVE-high-s15-seed58,REACTIVE,high,15.0,8,2,4,2000,medium,58,2000,170.3114,550.9304,0.037854,0.058029,247.1969,0.1835,868,0.5540,0.9019,1.0248,0.640712,266
REACTIVE-high-s15-seed59,REACTIVE,high,15.0,8,2,4,2000,medium,59,2000,133.9231,356.9143,0.036068,0.055692,195.0871,0.2070,843,0.5054,0.7295,0.9350,0.509700,261
REACTIVE-high-s15-seed60,REACTIVE,high,15.0,8,2,4,2000,medium,60,2000,155.7096,478.9838,0.038197,0.058218,226.6204,0.1665,932,0.5226,0.8078,0.9668,0.590923,324
REACTIVE-high-s15-seed61,REACTIVE,high,15.0,8,2,4,2000,medium,61,2000,217.5773,760.5868,0.038208,0.058221,336.0170,0.1545,854,0.7654,1.5362,1.4160,0.986997,297
PREDICTIVE-med-s15-seed42,PREDICTIVE,med,15.0,8,2,4,2000,medium,42,2000,30.8773,75.0853,0.026744,0.038509,53.3585,0.3690,558,0.3284,0.0664,0.6075,0.187343,262
PREDICTIVE-med-s15-seed43,PREDICTIVE,med,15.0,8,2,4,2000,medium,43,2000,31.9323,77.8696,0.027072,0.039825,54.4608,0.3625,545,0.3289,0.0666,0.6084,0.187738,257
PREDICTIVE-med-s15-seed44,PREDICTIVE,med,15.0,8,2,4,2000,medium,44,2000,29.6954,72.8756,0.026465,0.037857,52.0323,0.3695,575,0.3298,0.0672,0.6101,0.186141,317
PREDICTIVE-med-s15-seed45,PREDICTIVE,med,15.0,8,2,4,2000,medium,45,2000,25.4569,64.3417,0.025636,0.037282,46.5888,0.3820,544,0.3168,0.0594,0.5861,0.176099,280
PREDICTIVE-med-s15-seed46,PREDICTIVE,med,15.0,8,2,4,2000,medium,46,2000,29.3708,71.6123,0.026392,0.038368,51.6164,0.3710,555,0.3219,0.0625,0.5955,0.185380,290
PREDICTIVE-med-s15-seed47,PREDICTIVE,med,15.0,8,2,4,2000,medium,47,2000,35.9721,94.8963,0.027797,0.041147,59.4794,0.3490,621,0.3426,0.0915,0.6338,0.195894,276
PREDICTIVE-med-s15-seed48,PREDICTIVE,med,15.0,8,2,4,2000,medium,48,2000,34.2142,86.5796,0.027415,0.039691,57.1937,0.3540,592,0.3378,0.0778,0.6249,0.191496,281
PREDICTIVE-med-s15-seed49,PREDICTIVE,med,15.0,8,2,4,2000,medium,49,2000,33.8479,84.0650,0.027346,0.038899,56.9136,0.3595,571,0.3341,0.0785,0.6181,0.192214,272
PREDICTIVE-med-s15-seed50,PREDICTIVE,med,15.0,8,2,4,2000,medium,50,2000,35.4604,91.3200,0.027690,0.039749,58.7024,0.3550,590,0.3364,0.0764,0.6224,0.193683,294
PREDICTIVE-med-s15-seed51,PREDICTIVE,med,15.0,8,2,4,2000,medium,51,2000,28.3085,73.9714,0.026331,0.037484,50.2005,0.3700,537,0.3285,0.0665,0.6078,0.182434,280
PREDICTIVE-med-s15-seed52,PREDICTIVE,med,15.0,8,2,4,2000,medium,52,2000,29.6069,75.1322,0.026338,0.038164,51.6926,0.3750,523,0.3257,0.0674,0.6025,0.184047,267
PREDICTIVE-med-s15-seed53,PREDICTIVE,med,15.0,8,2,4,2000,medium,53,2000,28.1039,68.9118,0.026322,0.037777,49.9875,0.3765,541,0.3208,0.0618,0.5935,0.182364,293
PREDICTIVE-med-s15-seed54,PREDICTIVE,med,15.0,8,2,4,2000,medium,54,2000,30.3322,75.4499,0.026500,0.038447,52.4193,0.3640,591,0.3262,0.0677,0.6034,0.184059,250
PREDICTIVE-med-s15-seed55,PREDICTIVE,med,15.0,8,2,4,2000,medium,55,2000,37.1522,96.2508,0.028029,0.041184,60.9855,0.3505,595,0.3484,0.0884,0.6445,0.198611,275
PREDICTIVE-med-s15-seed57,PREDICTIVE,med,15.0,8,2,4,2000,medium,57,2000,35.4080,88.6103,0.027835,0.040325,58.7171,0.3570,567,0.3393,0.0793,0.6277,0.194243,269
PREDICTIVE-med-s15-seed56,PREDICTIVE,med,15.0,8,2,4,2000,medium,56,2000,29.3951,74.5582,0.026559,0.038318,51.6616,0.3735,541,0.3278,0.0660,0.6064,0.185554,280
PREDICTIVE-med-s15-seed58,PREDICTIVE,med,15.0,8,2,4,2000,medium,58,2000,31.3951,78.4186,0.026892,0.038289,54.2293,0.3650,568,0.3300,0.0700,0.6105,0.190285,292
PREDICTIVE-med-s15-seed59,PREDICTIVE,med,15.0,8,2,4,2000,medium,59,2000,26.3849,64.1293,0.025728,0.037157,47.5869,0.3740,543,0.3168,0.0567,0.5861,0.176684,285
PREDICTIVE-med-s15-seed61,PREDICTIVE,med,15.0,8,2,4,2000,medium,61,2000,34.3491,84.5225,0.027550,0.039957,57.5230,0.3585,569,0.3401,0.0760,0.6291,0.193116,246
PREDICTIVE-med-s15-seed60,PREDICTIVE,med,15.0,8,2,4,2000,medium,60,2000,30.1965,77.1168,0.026769,0.038859,52.6028,0.3720,580,0.3272,0.0710,0.6054,0.186719,274
PREDICTIVE-high-s15-seed42,PREDICTIVE,high,15.0,8,2,4,2000,medium,42,2000,146.3699,433.4640,0.037529,0.057783,211.5820,0.1650,882,0.5103,0.7309,0.9441,0.543434,303
PREDICTIVE-high-s15-seed43,PREDICTIVE,high,15.0,8,2,4,2000,medium,43,2000,141.1070,361.7264,0.037377,0.057409,204.0809,0.1580,837,0.5089,0.7266,0.9414,0.524783,291
PREDICTIVE-high-s15-seed44,PREDICTIVE,high,15.0,8,2,4,2000,medium,44,2000,173.7812,560.8161,0.037084,0.057230,256.5990,0.1930,840,0.5990,0.9970,1.1082,0.690149,343
PREDICTIVE-high-s15-seed45,PREDICTIVE,high,15.0,8,2,4,2000,medium,45,2000,162.9946,522.6866,0.036907,0.057604,240.6173,0.2175,879,0.5866,0.9597,1.0852,0.646856,332
PREDICTIVE-high-s15-seed47,PREDICTIVE,high,15.0,8,2,4,2000,medium,47,2000,165.8035,490.2874,0.038607,0.058224,238.3914,0.1505,928,0.5324,0.8372,0.9850,0.604899,309
PREDICTIVE-high-s15-seed46,PREDICTIVE,high,15.0,8,2,4,2000,medium,46,2000,161.1832,516.8838,0.037231,0.057979,236.2650,0.2080,865,0.5333,0.8000,0.9867,0.625681,348
PREDICTIVE-high-s15-seed48,PREDICTIVE,high,15.0,8,2,4,2000,medium,48,2000,153.4426,477.7585,0.038174,0.058159,221.4790,0.1590,894,0.5143,0.7695,0.9514,0.566970,328
PREDICTIVE-high-s15-seed49,PREDICTIVE,high,15.0,8,2,4,2000,medium,49,2000,143.4638,367.3023,0.038301,0.058184,201.9705,0.1470,915,0.4774,0.6721,0.8832,0.487556,330
PREDICTIVE-high-s15-seed50,PREDICTIVE,high,15.0,8,2,4,2000,medium,50,2000,133.9414,350.4184,0.038355,0.058187,185.5632,0.1530,858,0.4586,0.6025,0.8484,0.430182,317
PREDICTIVE-high-s15-seed51,PREDICTIVE,high,15.0,8,2,4,2000,medium,51,2000,195.0836,679.4487,0.037297,0.057622,296.0794,0.2110,895,0.7090,1.3270,1.3117,0.841632,334
PREDICTIVE-high-s15-seed52,PREDICTIVE,high,15.0,8,2,4,2000,medium,52,2000,172.4103,547.9699,0.037387,0.057885,248.9251,0.1895,901,0.5513,0.8672,1.0199,0.637623,318
PREDICTIVE-high-s15-seed53,PREDICTIVE,high,15.0,8,2,4,2000,medium,53,2000,188.0896,598.1602,0.037629,0.058017,281.2879,0.1945,867,0.6753,1.2259,1.2493,0.776653,319
PREDICTIVE-high-s15-seed54,PREDICTIVE,high,15.0,8,2,4,2000,medium,54,2000,156.9233,514.3562,0.036989,0.057401,228.8174,0.1935,869,0.5288,0.7997,0.9783,0.599117,280
PREDICTIVE-high-s15-seed55,PREDICTIVE,high,15.0,8,2,4,2000,medium,55,2000,160.4091,486.7490,0.038470,0.058194,231.5535,0.1235,858,0.5361,0.8350,0.9918,0.592870,256
PREDICTIVE-high-s15-seed57,PREDICTIVE,high,15.0,8,2,4,2000,medium,57,2000,185.2029,561.9511,0.038501,0.058228,264.9778,0.1375,883,0.5819,0.9724,1.0766,0.664791,300
PREDICTIVE-high-s15-seed56,PREDICTIVE,high,15.0,8,2,4,2000,medium,56,2000,203.2384,684.0615,0.037689,0.058089,312.3125,0.1820,881,0.7644,1.4931,1.4141,0.908951,334
PREDICTIVE-high-s15-seed59,PREDICTIVE,high,15.0,8,2,4,2000,medium,59,2000,133.9231,356.9143,0.036068,0.055692,195.0871,0.2070,843,0.5121,0.7229,0.9473,0.509700,293
PREDICTIVE-high-s15-seed58,PREDICTIVE,high,15.0,8,2,4,2000,medium,58,2000,170.3114,550.9304,0.037854,0.058029,247.1969,0.1835,868,0.5606,0.8952,1.0372,0.640712,283
PREDICTIVE-high-s15-seed60,PREDICTIVE,high,15.0,8,2,4,2000,medium,60,2000,155.7096,478.9838,0.038197,0.058218,226.6204,0.1665,932,0.5259,0.8044,0.9730,0.590923,271
PREDICTIVE-high-s15-seed61,PREDICTIVE,high,15.0,8,2,4,2000,medium,61,2000,217.5773,760.5868,0.038208,0.058221,336.0170,0.1545,854,0.7721,1.5295,1.4283,0.986997,244
