label,policy,burst,startup_sec,max_pool,min_pool,initial_pool,requests,workload,seed,n_finished,mean_ttft_s,p99_ttft_s,mean_tpot_s,p99_tpot_s,mean_e2e_s,slo_attainment,cold_start_violations,active_vm_hours,idle_vm_hours,cost_usd,total_energy_kwh,wall_ms
STATIC-high-s15-seed60,STATIC,high,15.0,8,2,4,2000,medium,60,2000,0.1281,0.1966,0.013341,0.015879,7.3899,1.0000,0,0.6625,0.6625,1.2256,0.060515,335
REACTIVE-med-s15-seed48,REACTIVE,med,15.0,8,2,4,2000,medium,48,2000,0.2530,4.6256,0.012309,0.013253,6.1706,0.9925,520,1.2217,0.4108,2.2602,0.049313,254
REACTIVE-med-s15-seed46,REACTIVE,med,15.0,8,2,4,2000,medium,46,2000,0.2469,4.2120,0.012288,0.013121,6.2608,0.9950,561,1.2231,0.4550,2.2627,0.050116,264
REACTIVE-med-s15-seed49,REACTIVE,med,15.0,8,2,4,2000,medium,49,2000,0.2433,4.2681,0.012321,0.013473,6.2138,0.9945,560,1.2130,0.4060,2.2441,0.049754,350
REACTIVE-med-s15-seed47,REACTIVE,med,15.0,8,2,4,2000,medium,47,2000,0.2176,4.1230,0.012314,0.013435,6.1575,0.9980,529,1.2113,0.4085,2.2409,0.049499,348
REACTIVE-med-s15-seed51,REACTIVE,med,15.0,8,2,4,2000,medium,51,2000,0.2181,3.7087,0.012320,0.013457,6.2312,0.9955,619,1.2441,0.4374,2.3016,0.050110,237
REACTIVE-med-s15-seed50,REACTIVE,med,15.0,8,2,4,2000,medium,50,2000,0.2246,3.8194,0.012321,0.013520,6.2207,0.9950,548,1.2137,0.4207,2.2454,0.049967,312
REACTIVE-med-s15-seed53,REACTIVE,med,15.0,8,2,4,2000,medium,53,2000,0.2062,3.5989,0.012290,0.013133,6.0492,0.9980,545,1.2456,0.4275,2.3043,0.048691,239
REACTIVE-med-s15-seed52,REACTIVE,med,15.0,8,2,4,2000,medium,52,2000,0.2338,4.1875,0.012331,0.013364,6.3057,0.9955,630,1.2449,0.4209,2.3030,0.050599,257
REACTIVE-med-s15-seed55,REACTIVE,med,15.0,8,2,4,2000,medium,55,2000,0.2344,4.0957,0.012316,0.013642,6.2783,0.9950,595,1.2329,0.4276,2.2808,0.050366,206
REACTIVE-med-s15-seed54,REACTIVE,med,15.0,8,2,4,2000,medium,54,2000,0.2260,3.9412,0.012323,0.013489,6.2265,0.9960,637,1.2485,0.4142,2.3096,0.050004,243
REACTIVE-med-s15-seed56,REACTIVE,med,15.0,8,2,4,2000,medium,56,2000,0.2327,4.0632,0.012318,0.013247,6.2746,0.9965,556,1.2362,0.4350,2.2869,0.050349,235
REACTIVE-med-s15-seed57,REACTIVE,med,15.0,8,2,4,2000,medium,57,2000,0.2442,3.8754,0.012284,0.013277,6.1793,0.9955,548,1.2396,0.4166,2.2932,0.049459,279
REACTIVE-med-s15-seed58,REACTIVE,med,15.0,8,2,4,2000,medium,58,2000,0.2004,3.8818,0.012313,0.013269,6.2493,0.9990,638,1.2252,0.4407,2.2667,0.050408,271
REACTIVE-med-s15-seed59,REACTIVE,med,15.0,8,2,4,2000,medium,59,2000,0.1941,3.1568,0.012308,0.013393,6.0963,0.9975,594,1.2209,0.4411,2.2586,0.049185,270
REACTIVE-med-s15-seed60,REACTIVE,med,15.0,8,2,4,2000,medium,60,2000,0.2341,4.1035,0.012321,0.013391,6.2011,0.9950,525,1.2180,0.4207,2.2533,0.049726,275
REACTIVE-med-s15-seed61,REACTIVE,med,15.0,8,2,4,2000,medium,61,2000,0.2317,4.2426,0.012343,0.013448,6.2062,0.9965,575,1.2074,0.4318,2.2336,0.049787,287
REACTIVE-high-s15-seed44,REACTIVE,high,15.0,8,2,4,2000,medium,44,2000,0.2130,3.9464,0.012872,0.014997,6.9170,0.9965,700,1.0247,0.3483,1.8957,0.055867,209
REACTIVE-high-s15-seed42,REACTIVE,high,15.0,8,2,4,2000,medium,42,2000,0.1927,3.3568,0.012865,0.014977,6.8502,0.9975,682,1.0070,0.3481,1.8630,0.055479,252
REACTIVE-high-s15-seed43,REACTIVE,high,15.0,8,2,4,2000,medium,43,2000,0.2119,3.5673,0.012900,0.015627,6.8842,0.9965,695,1.0115,0.3420,1.8713,0.055603,261
REACTIVE-high-s15-seed45,REACTIVE,high,15.0,8,2,4,2000,medium,45,2000,0.1954,3.3037,0.012770,0.014332,6.7243,0.9965,721,1.0118,0.3639,1.8718,0.054407,246
REACTIVE-high-s15-seed46,REACTIVE,high,15.0,8,2,4,2000,medium,46,2000,0.2113,3.5839,0.012885,0.014562,6.9197,0.9950,727,1.0076,0.3468,1.8641,0.055903,224
REACTIVE-high-s15-seed47,REACTIVE,high,15.0,8,2,4,2000,medium,47,2000,0.2120,3.6527,0.012855,0.015079,6.8521,0.9970,694,0.9630,0.3200,1.7815,0.055334,231
REACTIVE-high-s15-seed48,REACTIVE,high,15.0,8,2,4,2000,medium,48,2000,0.2082,3.3784,0.013016,0.015225,7.0323,0.9955,748,0.9894,0.3426,1.8305,0.056867,239
REACTIVE-high-s15-seed49,REACTIVE,high,15.0,8,2,4,2000,medium,49,2000,0.2113,3.7787,0.013050,0.015634,7.1351,0.9950,778,0.9765,0.3237,1.8064,0.057698,260
REACTIVE-high-s15-seed52,REACTIVE,high,15.0,8,2,4,2000,medium,52,2000,0.2195,4.0190,0.012847,0.014658,6.9015,0.9955,697,1.0266,0.3262,1.8992,0.055683,230
REACTIVE-high-s15-seed50,REACTIVE,high,15.0,8,2,4,2000,medium,50,2000,0.2214,3.9041,0.012944,0.015228,7.0218,0.9950,731,1.0003,0.3211,1.8506,0.056670,243
REACTIVE-high-s15-seed51,REACTIVE,high,15.0,8,2,4,2000,medium,51,2000,0.1923,3.1091,0.012870,0.014588,6.8402,0.9980,718,1.0169,0.3548,1.8812,0.055399,260
REACTIVE-high-s15-seed53,REACTIVE,high,15.0,8,2,4,2000,medium,53,2000,0.2131,3.7652,0.012787,0.014456,6.7367,0.9975,710,1.0294,0.3464,1.9044,0.054364,249
REACTIVE-high-s15-seed56,REACTIVE,high,15.0,8,2,4,2000,medium,56,2000,0.2128,3.7144,0.012905,0.014958,6.9520,0.9955,721,1.0239,0.3494,1.8941,0.056160,280
REACTIVE-high-s15-seed54,REACTIVE,high,15.0,8,2,4,2000,medium,54,2000,0.2044,3.9105,0.012907,0.014974,6.9112,0.9960,742,1.0240,0.3440,1.8944,0.055890,305
REACTIVE-high-s15-seed55,REACTIVE,high,15.0,8,2,4,2000,medium,55,2000,0.2238,3.8010,0.013073,0.015879,7.1390,0.9970,742,1.0025,0.3197,1.8545,0.057627,301
REACTIVE-high-s15-seed57,REACTIVE,high,15.0,8,2,4,2000,medium,57,2000,0.2168,4.0924,0.012980,0.015459,7.0256,0.9955,725,0.9979,0.3474,1.8462,0.056740,292
REACTIVE-high-s15-seed59,REACTIVE,high,15.0,8,2,4,2000,medium,59,2000,0.2172,4.0920,0.012788,0.014656,6.7793,0.9965,705,1.0270,0.3461,1.9000,0.054684,239
REACTIVE-high-s15-seed58,REACTIVE,high,15.0,8,2,4,2000,medium,58,2000,0.2197,3.6110,0.012965,0.015008,7.0624,0.9955,719,1.0252,0.3276,1.8967,0.057022,262
REACTIVE-high-s15-seed60,REACTIVE,high,15.0,8,2,4,2000,medium,60,2000,0.2455,4.0845,0.013006,0.015572,7.0825,0.9955,717,1.0112,0.3137,1.8708,0.056975,269
REACTIVE-high-s15-seed61,REACTIVE,high,15.0,8,2,4,2000,medium,61,2000,0.2329,4.3877,0.012912,0.014723,6.9489,0.9935,707,1.0017,0.3286,1.8532,0.055966,265
PREDICTIVE-med-s15-seed42,PREDICTIVE,med,15.0,8,2,4,2000,medium,42,2000,0.1245,0.1935,0.012126,0.013208,5.9123,1.0000,335,1.6074,0.0588,2.9738,0.048231,238
PREDICTIVE-med-s15-seed43,PREDICTIVE,med,15.0,8,2,4,2000,medium,43,2000,0.1243,0.1943,0.012122,0.013356,5.8722,1.0000,232,1.6024,0.0654,2.9645,0.047899,269
PREDICTIVE-med-s15-seed44,PREDICTIVE,med,15.0,8,2,4,2000,medium,44,2000,0.1248,0.1932,0.012107,0.013245,5.8959,1.0000,314,1.6136,0.0677,2.9851,0.048092,293
PREDICTIVE-med-s15-seed45,PREDICTIVE,med,15.0,8,2,4,2000,medium,45,2000,0.1247,0.1930,0.012094,0.012835,5.7557,1.0000,329,1.6191,0.0713,2.9953,0.046925,290
PREDICTIVE-med-s15-seed49,PREDICTIVE,med,15.0,8,2,4,2000,medium,49,2000,0.1239,0.1940,0.012129,0.013473,5.8431,1.0000,307,1.5525,0.0667,2.8722,0.047660,221
PREDICTIVE-med-s15-seed47,PREDICTIVE,med,15.0,8,2,4,2000,medium,47,2000,0.1234,0.1930,0.012121,0.013244,5.8110,1.0000,282,1.5647,0.0550,2.8947,0.047397,271
PREDICTIVE-med-s15-seed46,PREDICTIVE,med,15.0,8,2,4,2000,medium,46,2000,0.1249,0.1944,0.012103,0.013014,5.8331,1.0000,333,1.5906,0.0650,2.9425,0.047568,301
PREDICTIVE-med-s15-seed48,PREDICTIVE,med,15.0,8,2,4,2000,medium,48,2000,0.1240,0.1926,0.012107,0.013078,5.7782,1.0000,374,1.5575,0.0749,2.8813,0.047119,291
PREDICTIVE-med-s15-seed52,PREDICTIVE,med,15.0,8,2,4,2000,medium,52,2000,0.1239,0.1940,0.012124,0.013085,5.9239,1.0000,338,1.6075,0.0582,2.9739,0.048333,214
PREDICTIVE-med-s15-seed50,PREDICTIVE,med,15.0,8,2,4,2000,medium,50,2000,0.1249,0.1926,0.012128,0.013407,5.8711,1.0000,352,1.5649,0.0693,2.8951,0.047886,235
PREDICTIVE-med-s15-seed53,PREDICTIVE,med,15.0,8,2,4,2000,medium,53,2000,0.1264,0.1944,0.012096,0.013088,5.7268,1.0000,293,1.6094,0.0744,2.9775,0.046670,247
PREDICTIVE-med-s15-seed51,PREDICTIVE,med,15.0,8,2,4,2000,medium,51,2000,0.1248,0.1940,0.012102,0.012924,5.7598,1.0000,291,1.6023,0.0562,2.9643,0.046959,291
PREDICTIVE-med-s15-seed54,PREDICTIVE,med,15.0,8,2,4,2000,medium,54,2000,0.1224,0.1932,0.012123,0.013415,5.8547,1.0000,382,1.5901,0.0722,2.9417,0.047768,218
PREDICTIVE-med-s15-seed55,PREDICTIVE,med,15.0,8,2,4,2000,medium,55,2000,0.1252,0.1942,0.012138,0.013642,5.9308,1.0000,380,1.5898,0.0595,2.9411,0.048380,245
PREDICTIVE-med-s15-seed56,PREDICTIVE,med,15.0,8,2,4,2000,medium,56,2000,0.1257,0.1936,0.012110,0.013101,5.8837,1.0000,327,1.5992,0.0716,2.9584,0.047983,274
PREDICTIVE-med-s15-seed57,PREDICTIVE,med,15.0,8,2,4,2000,medium,57,2000,0.1259,0.1933,0.012119,0.013277,5.8007,1.0000,341,1.5578,0.0762,2.8819,0.047290,247
PREDICTIVE-med-s15-seed59,PREDICTIVE,med,15.0,8,2,4,2000,medium,59,2000,0.1226,0.1925,0.012110,0.013132,5.7708,1.0000,390,1.5861,0.0755,2.9343,0.047068,258
PREDICTIVE-med-s15-seed58,PREDICTIVE,med,15.0,8,2,4,2000,medium,58,2000,0.1258,0.1935,0.012131,0.013146,5.8925,1.0000,457,1.5800,0.0743,2.9230,0.048056,303
PREDICTIVE-med-s15-seed61,PREDICTIVE,med,15.0,8,2,4,2000,medium,61,2000,0.1259,0.1938,0.012124,0.013224,5.8178,1.0000,313,1.5741,0.0647,2.9122,0.047432,287
PREDICTIVE-med-s15-seed60,PREDICTIVE,med,15.0,8,2,4,2000,medium,60,2000,0.1261,0.1937,0.012129,0.013288,5.8395,1.0000,441,1.5645,0.0740,2.8944,0.047612,298
PREDICTIVE-high-s15-seed43,PREDICTIVE,high,15.0,8,2,4,2000,medium,43,2000,0.1250,0.1971,0.012560,0.015627,6.3598,1.0000,286,1.2981,0.0553,2.4016,0.051957,226
PREDICTIVE-high-s15-seed42,PREDICTIVE,high,15.0,8,2,4,2000,medium,42,2000,0.1250,0.1941,0.012537,0.014977,6.3644,1.0000,619,1.2819,0.0731,2.3716,0.051995,243
PREDICTIVE-high-s15-seed45,PREDICTIVE,high,15.0,8,2,4,2000,medium,45,2000,0.1251,0.1935,0.012385,0.013766,6.1521,1.0000,369,1.2998,0.0749,2.4046,0.050226,269
PREDICTIVE-high-s15-seed44,PREDICTIVE,high,15.0,8,2,4,2000,medium,44,2000,0.1249,0.1932,0.012498,0.014997,6.3331,1.0000,352,1.2955,0.0660,2.3967,0.051735,284
PREDICTIVE-high-s15-seed46,PREDICTIVE,high,15.0,8,2,4,2000,medium,46,2000,0.1252,0.1936,0.012495,0.014373,6.3366,1.0000,456,1.2863,0.0678,2.3797,0.051762,243
PREDICTIVE-high-s15-seed47,PREDICTIVE,high,15.0,8,2,4,2000,medium,47,2000,0.1240,0.1937,0.012490,0.015079,6.2857,1.0000,255,1.2256,0.0462,2.2674,0.051347,259
PREDICTIVE-high-s15-seed48,PREDICTIVE,high,15.0,8,2,4,2000,medium,48,2000,0.1243,0.1935,0.012526,0.014954,6.3171,1.0000,341,1.2499,0.0709,2.3124,0.051607,247
PREDICTIVE-high-s15-seed49,PREDICTIVE,high,15.0,8,2,4,2000,medium,49,2000,0.1244,0.1947,0.012629,0.015634,6.4786,1.0000,514,1.2018,0.0761,2.2233,0.052952,248
PREDICTIVE-high-s15-seed50,PREDICTIVE,high,15.0,8,2,4,2000,medium,50,2000,0.1254,0.1945,0.012558,0.015228,6.4297,1.0000,367,1.2537,0.0677,2.3194,0.052536,203
PREDICTIVE-high-s15-seed51,PREDICTIVE,high,15.0,8,2,4,2000,medium,51,2000,0.1251,0.1926,0.012470,0.014557,6.2512,1.0000,374,1.2868,0.0838,2.3807,0.051050,219
PREDICTIVE-high-s15-seed53,PREDICTIVE,high,15.0,8,2,4,2000,medium,53,2000,0.1268,0.1944,0.012467,0.014456,6.2318,1.0000,622,1.3038,0.0720,2.4120,0.050875,286
PREDICTIVE-high-s15-seed52,PREDICTIVE,high,15.0,8,2,4,2000,medium,52,2000,0.1244,0.1935,0.012488,0.014649,6.3510,1.0000,408,1.2885,0.0641,2.3838,0.051888,299
PREDICTIVE-high-s15-seed54,PREDICTIVE,high,15.0,8,2,4,2000,medium,54,2000,0.1228,0.1941,0.012554,0.014974,6.3724,1.0000,737,1.2859,0.0812,2.3788,0.052080,218
PREDICTIVE-high-s15-seed55,PREDICTIVE,high,15.0,8,2,4,2000,medium,55,2000,0.1259,0.1959,0.012649,0.015879,6.5019,1.0000,339,1.2593,0.0628,2.3297,0.053133,236
PREDICTIVE-high-s15-seed57,PREDICTIVE,high,15.0,8,2,4,2000,medium,57,2000,0.1266,0.1947,0.012566,0.015459,6.4037,1.0000,489,1.2819,0.0634,2.3716,0.052309,257
PREDICTIVE-high-s15-seed56,PREDICTIVE,high,15.0,8,2,4,2000,medium,56,2000,0.1262,0.1929,0.012511,0.014958,6.3063,1.0000,492,1.2761,0.0858,2.3607,0.051501,293
PREDICTIVE-high-s15-seed58,PREDICTIVE,high,15.0,8,2,4,2000,medium,58,2000,0.1263,0.1936,0.012521,0.014829,6.3970,1.0000,509,1.2770,0.0753,2.3624,0.052256,245
PREDICTIVE-high-s15-seed59,PREDICTIVE,high,15.0,8,2,4,2000,medium,59,2000,0.1229,0.1947,0.012461,0.014654,6.2523,1.0000,563,1.2946,0.0780,2.3950,0.051078,237
PREDICTIVE-high-s15-seed61,PREDICTIVE,high,15.0,8,2,4,2000,medium,61,2000,0.1264,0.1950,0.012484,0.014723,6.2800,1.0000,343,1.2475,0.0715,2.3079,0.051280,237
PREDICTIVE-high-s15-seed60,PREDICTIVE,high,15.0,8,2,4,2000,medium,60,2000,0.1266,0.1940,0.012502,0.014814,6.3017,1.0000,351,1.2309,0.0717,2.2771,0.051459,257
