timestamp_unix_ms,gpu,power_w,mem_used_mib,sm_util_pct
1783316805252,0,16.31,13087,100
1783316805452,0,16.31,13087,100
1783316805652,0,16.32,13087,100
1783316805852,0,16.32,13087,100
1783316806052,0,16.33,13087,100
1783316806253,0,16.33,13087,100
1783316806453,0,16.33,13087,100
1783316806653,0,16.32,13087,100
1783316806853,0,16.32,13087,100
1783316807053,0,16.3,13087,100
1783316807253,0,16.3,13087,100
1783316807454,0,16.3,13087,100
1783316807654,0,16.3,13087,100
1783316807854,0,16.3,13087,100
1783316808054,0,16.3,13087,100
1783316808255,0,16.3,13087,100
1783316808455,0,16.3,13087,100
1783316808655,0,16.3,13087,100
1783316808855,0,16.3,13087,100
1783316809055,0,16.32,13087,100
1783316809255,0,16.32,13087,100
1783316809456,0,16.32,13087,100
1783316809656,0,16.32,13087,100
1783316809856,0,16.32,13087,100
1783316810056,0,16.3,13087,100
1783316810256,0,16.3,13087,100
1783316810456,0,16.3,13087,100
1783316810656,0,16.37,13087,100
1783316810856,0,16.37,13087,100
1783316811057,0,16.34,13087,100
1783316811257,0,16.34,13087,100
1783316811457,0,16.34,13087,100
1783316811657,0,16.22,13087,100
1783316811857,0,16.22,13087,100
1783316812057,0,16.2,13087,100
1783316812258,0,16.2,13087,100
1783316812458,0,16.2,13087,100
1783316812658,0,16.23,13087,100
1783316812858,0,16.23,13087,100
1783316813058,0,16.25,13087,100
1783316813259,0,16.25,13087,100
1783316813459,0,16.25,13087,100
1783316813659,0,16.26,13087,100
1783316813859,0,16.26,13087,100
1783316814059,0,16.27,13087,100
1783316814259,0,16.27,13087,100
1783316814460,0,16.27,13087,100
1783316814660,0,16.26,13087,100
1783316814860,0,16.26,13087,100
1783316815060,0,16.25,13087,100
1783316815261,0,16.25,13087,100
1783316815461,0,16.25,13087,100
1783316815661,0,16.26,13087,100
1783316815861,0,16.26,13087,100
1783316816061,0,16.25,13087,100
1783316816262,0,16.25,13087,100
1783316816462,0,16.25,13087,100
1783316816662,0,16.24,13087,100
1783316816862,0,16.24,13087,100
1783316817063,0,16.26,13087,100
1783316817263,0,16.26,13087,100
1783316817463,0,16.26,13087,100
1783316817663,0,16.27,13087,100
1783316817863,0,16.27,13087,100
1783316818063,0,16.24,13087,100
1783316818264,0,16.24,13087,100
1783316818464,0,16.24,13087,100
1783316818664,0,16.24,13087,100
1783316818864,0,16.24,13087,100
1783316819064,0,16.24,13087,100
1783316819265,0,16.26,13087,100
1783316819465,0,16.26,13087,100
1783316819665,0,16.26,13087,100
1783316819865,0,16.26,13087,100
1783316820065,0,16.27,13087,100
1783316820266,0,16.27,13087,100
1783316820466,0,16.27,13087,100
1783316820666,0,16.31,13087,100
1783316820866,0,16.31,13087,100
1783316821066,0,16.3,13087,100
1783316821267,0,16.3,13087,100
1783316821467,0,16.3,13087,100
1783316821667,0,16.15,13087,100
1783316821867,0,16.15,13087,100
1783316822067,0,16.28,13087,100
1783316822267,0,16.28,13087,100
1783316822468,0,16.28,13087,100
1783316822668,0,16.55,13087,100
1783316822868,0,16.55,13087,100
1783316823068,0,16.56,13087,100
1783316823269,0,16.56,13087,100
1783316823469,0,16.56,13087,100
1783316823669,0,16.56,13087,100
1783316823869,0,16.56,13087,100
1783316824069,0,16.56,13087,100
1783316824270,0,16.58,13087,100
1783316824470,0,16.58,13087,100
1783316824670,0,16.58,13087,100
1783316824870,0,16.58,13087,100
1783316825070,0,16.58,13087,100
1783316825271,0,16.58,13087,100
1783316825471,0,16.58,13087,100
1783316825671,0,16.58,13087,100
1783316825871,0,16.58,13087,100
1783316826072,0,16.58,13087,100
1783316826272,0,16.58,13087,100
1783316826472,0,16.58,13087,100
1783316826672,0,16.58,13087,100
1783316826872,0,16.58,13087,100
1783316827072,0,16.58,13087,100
1783316827273,0,16.57,13087,100
1783316827473,0,16.57,13087,100
1783316827673,0,16.56,13087,100
1783316827873,0,16.56,13087,100
1783316828073,0,16.56,13087,100
1783316828273,0,16.57,13087,100
1783316828474,0,16.57,13087,100
1783316828674,0,16.58,13087,100
1783316828874,0,16.58,13087,100
1783316829074,0,16.58,13087,100
1783316829275,0,16.59,13087,100
1783316829475,0,16.59,13087,100
1783316829675,0,16.6,13087,100
1783316829875,0,16.6,13087,100
1783316830075,0,16.6,13087,100
1783316830275,0,16.6,13087,100
1783316830476,0,16.6,13087,100
1783316830676,0,16.63,13087,100
1783316830876,0,16.63,13087,100
1783316831076,0,16.63,13087,100
1783316831276,0,16.63,13087,100
1783316831477,0,16.63,13087,100
1783316831677,0,16.63,13087,100
1783316831877,0,16.63,13087,100
1783316832077,0,16.63,13087,100
1783316832277,0,16.62,13087,100
1783316832477,0,16.62,13087,100
1783316832678,0,16.61,13087,100
1783316832878,0,16.61,13087,100
1783316833078,0,16.61,13087,100
1783316833278,0,16.61,13087,100
1783316833479,0,16.61,13087,100
1783316833679,0,16.59,13087,100
1783316833879,0,16.59,13087,100
1783316834079,0,16.59,13087,100
1783316834279,0,16.6,13087,100
1783316834480,0,16.6,13087,100
1783316834680,0,16.62,13087,100
1783316834880,0,16.62,13087,100
1783316835080,0,16.62,13087,100
1783316835281,0,16.63,13087,100
1783316835481,0,16.63,13087,100
1783316835681,0,16.62,13087,100
1783316835881,0,16.62,13087,100
1783316836081,0,16.62,13087,100
1783316836281,0,16.62,13087,100
1783316836482,0,16.62,13087,100
1783316836682,0,16.65,13087,100
1783316836882,0,16.65,13087,100
1783316837082,0,16.65,13087,100
1783316837283,0,16.66,13087,100
1783316837483,0,16.66,13087,100
1783316837683,0,16.64,13087,100
1783316837883,0,16.64,13087,100
1783316838083,0,16.64,13087,100
1783316838284,0,16.64,13087,100
1783316838484,0,16.64,13087,100
1783316838684,0,16.63,13087,100
1783316838884,0,16.63,13087,100
1783316839084,0,16.63,13087,100
1783316839285,0,16.63,13087,100
1783316839485,0,16.63,13087,100
1783316839685,0,16.63,13087,100
1783316839885,0,16.63,13087,100
1783316840085,0,16.63,13087,100
1783316840286,0,16.63,13087,100
1783316840486,0,16.63,13087,100
1783316840686,0,16.65,13087,100
1783316840886,0,16.65,13087,100
1783316841087,0,16.65,13087,100
1783316841287,0,16.67,13087,100
1783316841487,0,16.67,13087,100
1783316841687,0,16.68,13087,100
1783316841887,0,16.68,13087,100
1783316842088,0,16.68,13087,100
1783316842288,0,16.65,13087,100
1783316842488,0,16.65,13087,100
1783316842688,0,16.65,13087,100
1783316842889,0,16.65,13087,100
1783316843089,0,16.65,13087,100
1783316843289,0,16.67,13087,100
1783316843489,0,16.67,13087,100
1783316843689,0,16.56,13087,100
1783316843890,0,16.56,13087,100
1783316844090,0,16.56,13087,100
1783316844290,0,16.55,13087,100
1783316844490,0,16.55,13087,100
1783316844691,0,16.55,13087,100
1783316844891,0,16.6,13087,100
1783316845091,0,16.6,13087,100
1783316845291,0,16.63,13087,100
1783316845491,0,16.63,13087,100
1783316845692,0,16.63,13087,100
1783316845892,0,16.64,13087,100
1783316846092,0,16.64,13087,100
1783316846292,0,16.65,13087,100
1783316846492,0,16.65,13087,100
1783316846693,0,16.65,13087,100
1783316846893,0,16.67,13087,100
1783316847093,0,16.67,13087,100
1783316847293,0,16.65,13087,100
1783316847494,0,16.65,13087,100
1783316847694,0,16.65,13087,100
1783316847894,0,16.65,13087,100
1783316848094,0,16.65,13087,100
1783316848294,0,16.66,13087,100
1783316848495,0,16.66,13087,100
1783316848695,0,16.66,13087,100
1783316848895,0,16.66,13087,100
1783316849095,0,16.66,13087,100
1783316849296,0,16.66,13087,100
1783316849496,0,16.66,13087,100
1783316849696,0,16.66,13087,100
1783316849896,0,16.67,13087,100
1783316850096,0,16.67,13087,100
1783316850297,0,16.68,13087,100
1783316850497,0,16.68,13087,100
1783316850697,0,16.68,13087,100
1783316850897,0,16.7,13087,100
1783316851097,0,16.7,13087,100
1783316851298,0,16.72,13087,100
1783316851498,0,16.72,13087,100
1783316851698,0,16.72,13087,100
1783316851898,0,16.71,13087,100
1783316852099,0,16.71,13087,100
1783316852299,0,16.69,13087,100
1783316852499,0,16.69,13087,100
1783316852699,0,16.69,13087,100
1783316852899,0,16.67,13087,100
1783316853100,0,16.67,13087,100
1783316853300,0,16.68,13087,100
1783316853500,0,16.68,13087,100
1783316853700,0,16.68,13087,100
1783316853901,0,16.68,13087,100
1783316854101,0,16.68,13087,100
1783316854301,0,16.68,13087,100
1783316854501,0,16.68,13087,100
1783316854702,0,16.68,13087,100
1783316854902,0,16.67,13087,100
1783316855102,0,16.67,13087,100
1783316855302,0,16.67,13087,100
1783316855502,0,16.67,13087,100
1783316855703,0,16.67,13087,100
1783316855903,0,16.67,13087,100
1783316856103,0,16.67,13087,100
1783316856303,0,16.66,13087,100
1783316856503,0,16.66,13087,100
1783316856704,0,16.66,13087,100
1783316856904,0,16.66,13087,100
1783316857104,0,16.66,13087,100
1783316857304,0,16.66,13087,100
1783316857505,0,16.66,13087,100
1783316857705,0,16.66,13087,100
1783316857905,0,16.67,13087,100
1783316858105,0,16.67,13087,100
1783316858305,0,16.66,13087,100
1783316858506,0,16.66,13087,100
1783316858706,0,16.66,13087,100
1783316858906,0,16.65,13087,100
1783316859106,0,16.65,13087,100
1783316859307,0,16.64,13087,100
1783316859507,0,16.64,13087,100
1783316859707,0,16.64,13087,100
1783316859907,0,16.63,13087,100
1783316860107,0,16.63,13087,100
1783316860308,0,16.62,13087,100
1783316860508,0,16.62,13087,100
1783316860708,0,16.62,13087,100
1783316860908,0,16.62,13087,100
1783316861108,0,16.62,13087,100
1783316861309,0,16.62,13087,100
1783316861509,0,16.62,13087,100
1783316861709,0,16.62,13087,100
1783316861909,0,16.61,13087,100
1783316862110,0,16.61,13087,100
1783316862310,0,16.6,13087,100
1783316862510,0,16.6,13087,100
1783316862710,0,16.6,13087,100
1783316862910,0,16.62,13087,100
1783316863111,0,16.62,13087,100
1783316863311,0,16.61,13087,100
1783316863511,0,16.61,13087,100
1783316863711,0,16.61,13087,100
1783316863911,0,16.6,13087,100
1783316864112,0,16.6,13087,100
1783316864312,0,16.6,13087,100
1783316864512,0,16.6,13087,100
1783316864712,0,16.6,13087,100
1783316864912,0,16.59,13087,100
1783316865113,0,16.59,13087,100
1783316865313,0,16.57,13087,100
1783316865513,0,16.57,13087,100
1783316865713,0,16.57,13087,100
1783316865913,0,16.47,13087,100
1783316866114,0,16.47,13087,100
1783316866314,0,16.46,13087,100
1783316866514,0,16.46,13087,100
1783316866714,0,16.46,13087,100
1783316866914,0,16.55,13087,100
1783316867114,0,16.55,13087,100
1783316867315,0,16.55,13087,100
1783316867515,0,16.57,13087,100
1783316867715,0,16.57,13087,100
1783316867915,0,16.57,13087,100
1783316868115,0,16.57,13087,100
1783316868315,0,16.57,13087,100
1783316868515,0,16.57,13087,100
1783316868716,0,16.57,13087,100
1783316868916,0,16.57,13087,100
1783316869116,0,16.57,13087,100
1783316869316,0,16.57,13087,100
1783316869516,0,16.58,13087,100
1783316869717,0,16.58,13087,100
1783316869917,0,16.54,13087,100
1783316870117,0,16.54,13087,100
1783316870317,0,16.54,13087,100
1783316870517,0,16.53,13087,100
1783316870717,0,16.53,13087,100
1783316870918,0,16.53,13087,100
1783316871118,0,16.53,13087,100
1783316871318,0,16.53,13087,100
1783316871518,0,16.55,13087,100
1783316871718,0,16.55,13087,100
1783316871919,0,16.55,13087,100
1783316872119,0,16.55,13087,100
1783316872319,0,16.55,13087,100
1783316872519,0,16.54,13087,100
1783316872719,0,16.54,13087,100
1783316872919,0,16.53,13087,100
1783316873120,0,16.53,13087,100
1783316873320,0,16.53,13087,100
1783316873520,0,16.54,13087,100
1783316873720,0,16.54,13087,100
1783316873920,0,16.53,13087,100
1783316874120,0,16.53,13087,100
1783316874321,0,16.53,13087,100
1783316874521,0,16.53,13087,100
1783316874721,0,16.53,13087,100
1783316874921,0,16.53,13087,100
1783316875121,0,16.53,13087,100
1783316875321,0,16.53,13087,100
1783316875521,0,16.52,13087,100
1783316875722,0,16.52,13087,100
1783316875922,0,16.5,13087,100
1783316876122,0,16.5,13087,100
1783316876322,0,16.5,13087,100
1783316876522,0,16.51,13087,100
1783316876722,0,16.51,13087,100
1783316876922,0,16.51,13087,100
1783316877123,0,16.51,13087,100
1783316877323,0,16.51,13087,100
1783316877523,0,16.51,13087,100
1783316877723,0,16.51,13087,100
1783316877923,0,16.51,13087,100
1783316878123,0,16.51,13087,100
1783316878324,0,16.51,13087,100
1783316878524,0,16.5,13087,100
1783316878724,0,16.5,13087,100
1783316878924,0,16.49,13087,100
1783316879124,0,16.49,13087,100
1783316879325,0,16.49,13087,100
1783316879525,0,16.48,13087,100
1783316879725,0,16.48,13087,100
1783316879925,0,16.45,13087,100
1783316880125,0,16.45,13087,100
1783316880326,0,16.45,13087,100
1783316880526,0,16.46,13087,100
1783316880726,0,16.46,13087,100
1783316880926,0,16.48,13087,100
1783316881126,0,16.48,13087,100
1783316881326,0,16.48,13087,100
1783316881527,0,16.49,13087,100
1783316881727,0,16.49,13087,100
1783316881927,0,16.48,13087,100
1783316882127,0,16.48,13087,100
1783316882327,0,16.48,13087,100
1783316882527,0,16.49,13087,100
1783316882728,0,16.49,13087,100
1783316882928,0,16.48,13087,100
1783316883128,0,16.48,13087,100
1783316883328,0,16.48,13087,100
1783316883529,0,16.48,13087,100
1783316883729,0,16.48,13087,100
1783316883929,0,16.47,13087,100
1783316884129,0,16.47,13087,100
1783316884329,0,16.47,13087,100
1783316884529,0,16.45,13087,100
1783316884730,0,16.45,13087,100
1783316884930,0,16.41,13087,100
1783316885130,0,16.41,13087,100
1783316885330,0,16.41,13087,100
1783316885531,0,16.39,13087,100
1783316885731,0,16.39,13087,100
1783316885931,0,16.4,13087,100
1783316886131,0,16.4,13087,100
1783316886331,0,16.4,13087,100
1783316886531,0,16.41,13087,100
1783316886731,0,16.41,13087,100
1783316886932,0,16.41,13087,100
1783316887132,0,16.42,13087,100
1783316887332,0,16.42,13087,100
1783316887532,0,16.43,13087,100
1783316887732,0,16.43,13087,100
1783316887933,0,16.06,13087,100
1783316888133,0,16.06,13087,100
1783316888333,0,16.06,13087,100
1783316888533,0,16.03,13087,100
1783316888734,0,16.03,13087,100
1783316888934,0,16.24,13087,100
1783316889134,0,16.24,13087,100
1783316889334,0,16.24,13087,100
1783316889534,0,16.16,13087,100
1783316889735,0,16.16,13087,100
1783316889935,0,16.16,13087,100
1783316890135,0,16.14,13087,100
1783316890335,0,16.14,13087,100
1783316890535,0,16.1,13087,100
1783316890736,0,16.1,13087,100
1783316890936,0,16.1,13087,100
1783316891136,0,16.09,13087,100
1783316891336,0,16.09,13087,100
1783316891536,0,16.1,13087,100
1783316891737,0,16.1,13087,100
1783316891937,0,16.1,13087,100
1783316892137,0,16.09,13087,100
1783316892337,0,16.09,13087,100
1783316892537,0,16.1,13087,100
1783316892738,0,16.1,13087,100
1783316892938,0,16.1,13087,100
1783316893138,0,16.11,13087,100
1783316893338,0,16.11,13087,100
1783316893538,0,16.11,13087,100
1783316893739,0,16.11,13087,100
1783316893939,0,16.11,13087,100
1783316894139,0,16.11,13087,100
1783316894339,0,16.11,13087,100
1783316894539,0,16.12,13087,100
1783316894739,0,16.12,13087,100
1783316894939,0,16.12,13087,100
1783316895140,0,16.14,13087,100
1783316895340,0,16.14,13087,100
1783316895540,0,16.11,13087,100
1783316895740,0,16.11,13087,100
1783316895940,0,16.11,13087,100
1783316896140,0,16.09,13087,100
1783316896340,0,16.09,13087,100
1783316896540,0,16.11,13087,100
1783316896741,0,16.11,13087,100
1783316896941,0,16.11,13087,100
1783316897141,0,16.12,13087,100
1783316897341,0,16.12,13087,100
1783316897541,0,16.1,13087,100
1783316897741,0,16.1,13087,100
1783316897941,0,16.1,13087,100
1783316898142,0,16.09,13087,100
1783316898342,0,16.09,13087,100
1783316898542,0,16.09,13087,100
1783316898742,0,16.09,13087,100
1783316898942,0,16.09,13087,100
1783316899142,0,16.11,13087,100
1783316899342,0,16.11,13087,100
1783316899543,0,16.12,13087,100
1783316899743,0,16.12,13087,100
1783316899943,0,16.12,13087,100
1783316900143,0,16.11,13087,100
1783316900343,0,16.11,13087,100
1783316900543,0,16.1,13087,100
1783316900743,0,16.1,13087,100
1783316900944,0,16.1,13087,100
1783316901144,0,16.09,13087,100
1783316901344,0,16.09,13087,100
1783316901544,0,16.09,13087,100
1783316901744,0,16.09,13087,100
1783316901944,0,16.09,13087,100
1783316902144,0,16.08,13087,100
1783316902344,0,16.08,13087,100
1783316902545,0,16.08,13087,100
1783316902745,0,16.08,13087,100
1783316902945,0,16.08,13087,100
1783316903145,0,16.08,13087,100
1783316903345,0,16.08,13087,100
1783316903546,0,16.09,13087,100
1783316903746,0,16.09,13087,100
1783316903946,0,16.09,13087,100
1783316904146,0,16.08,13087,100
1783316904346,0,16.08,13087,100
1783316904547,0,16.06,13087,100
1783316904747,0,16.06,13087,100
1783316904947,0,16.06,13087,100
1783316905147,0,16.06,13087,100
1783316905347,0,16.06,13087,100
1783316905548,0,16.07,13087,100
1783316905748,0,16.07,13087,100
1783316905948,0,16.07,13087,100
1783316906148,0,16.06,13087,100
1783316906348,0,16.06,13087,100
1783316906548,0,16.04,13087,100
1783316906749,0,16.04,13087,100
1783316906949,0,16.04,13087,100
1783316907149,0,16.07,13087,100
1783316907349,0,16.07,13087,100
1783316907549,0,16.06,13087,100
1783316907750,0,16.06,13087,100
1783316907950,0,16.06,13087,100
1783316908150,0,16.04,13087,100
1783316908350,0,16.04,13087,100
1783316908550,0,16.06,13087,100
1783316908751,0,16.06,13087,100
1783316908951,0,16.06,13087,100
1783316909151,0,16.08,13087,100
1783316909351,0,16.08,13087,100
1783316909551,0,16.07,13087,100
1783316909751,0,16.07,13087,100
1783316909952,0,16.07,13087,100
1783316910152,0,16.06,13087,100
1783316910352,0,16.06,13087,100
1783316910552,0,16.06,13087,100
1783316910752,0,16.07,13087,100
1783316910953,0,16.07,13087,100
1783316911153,0,16.21,13087,100
1783316911353,0,16.21,13087,100
1783316911553,0,16.21,13087,100
1783316911753,0,16.25,13087,100
1783316911954,0,16.25,13087,100
1783316912154,0,16.07,13087,100
1783316912354,0,16.07,13087,100
1783316912554,0,16.07,13087,100
1783316912754,0,16.01,13087,100
1783316912955,0,16.01,13087,100
1783316913155,0,16.04,13087,100
1783316913355,0,16.04,13087,100
1783316913555,0,16.04,13087,100
1783316913755,0,16.03,13087,100
1783316913955,0,16.03,13087,100
1783316914156,0,16.04,13087,100
1783316914356,0,16.04,13087,100
1783316914556,0,16.04,13087,100
1783316914756,0,16.07,13087,100
1783316914956,0,16.07,13087,100
1783316915157,0,16.09,13087,100
1783316915357,0,16.09,13087,100
1783316915557,0,16.09,13087,100
1783316915757,0,16.06,13087,100
1783316915957,0,16.06,13087,100
1783316916157,0,16.04,13087,100
1783316916358,0,16.04,13087,100
1783316916558,0,16.04,13087,100
1783316916758,0,16.05,13087,100
1783316916958,0,16.05,13087,100
1783316917158,0,16.06,13087,100
1783316917358,0,16.06,13087,100
1783316917558,0,16.06,13087,100
1783316917758,0,16.06,13087,100
1783316917959,0,16.06,13087,100
1783316918159,0,16.06,13087,100
1783316918359,0,16.06,13087,100
1783316918559,0,16.06,13087,100
1783316918759,0,16.06,13087,100
1783316918959,0,16.06,13087,100
1783316919159,0,16.05,13087,100
1783316919359,0,16.05,13087,100
1783316919560,0,16.05,13087,100
1783316919760,0,16.04,13087,100
1783316919960,0,16.04,13087,100
1783316920160,0,16.05,13087,100
1783316920360,0,16.05,13087,100
1783316920560,0,16.05,13087,100
1783316920760,0,16.06,13087,100
1783316920961,0,16.06,13087,100
1783316921161,0,16.06,13087,100
1783316921361,0,16.06,13087,100
1783316921561,0,16.06,13087,100
1783316921761,0,16.05,13087,100
1783316921961,0,16.05,13087,100
1783316922162,0,16.05,13087,100
1783316922362,0,16.05,13087,100
1783316922562,0,16.05,13087,100
1783316922762,0,16.06,13087,100
1783316922962,0,16.06,13087,100
1783316923163,0,16.05,13087,100
1783316923363,0,16.05,13087,100
1783316923563,0,16.05,13087,100
1783316923763,0,16.05,13087,100
1783316923963,0,16.05,13087,100
1783316924163,0,16.07,13087,100
1783316924364,0,16.07,13087,100
1783316924564,0,16.07,13087,100
1783316924764,0,16.06,13087,100
1783316924964,0,16.06,13087,100
1783316925164,0,16.05,13087,100
1783316925365,0,16.05,13087,100
1783316925565,0,16.05,13087,100
1783316925765,0,16.0,13087,100
1783316925965,0,16.0,13087,100
1783316926165,0,15.97,13087,100
1783316926366,0,15.97,13087,100
1783316926566,0,15.97,13087,100
1783316926766,0,15.99,13087,100
1783316926966,0,15.99,13087,100
1783316927166,0,16.03,13087,100
1783316927366,0,16.03,13087,100
1783316927566,0,16.03,13087,100
1783316927767,0,16.05,13087,100
1783316927967,0,16.05,13087,100
1783316928167,0,16.05,13087,100
1783316928367,0,16.05,13087,100
1783316928567,0,16.05,13087,100
1783316928767,0,16.03,13087,100
1783316928967,0,16.03,13087,100
1783316929167,0,16.05,13087,100
1783316929368,0,16.05,13087,100
1783316929568,0,16.05,13087,100
1783316929768,0,16.05,13087,100
1783316929968,0,16.05,13087,100
1783316930168,0,16.05,13087,100
1783316930368,0,16.05,13087,100
1783316930568,0,16.05,13087,100
1783316930768,0,16.05,13087,100
1783316930968,0,16.05,13087,100
1783316931169,0,16.03,13087,100
1783316931369,0,16.03,13087,100
1783316931569,0,16.03,13087,100
1783316931769,0,16.01,13087,100
1783316931969,0,16.01,13087,100
1783316932170,0,16.01,13087,100
1783316932370,0,16.01,13087,100
1783316932570,0,16.01,13087,100
1783316932770,0,16.01,13087,100
1783316932970,0,16.01,13087,100
1783316933170,0,16.01,13087,100
1783316933370,0,16.0,13087,100
1783316933571,0,16.0,13087,100
1783316933771,0,16.07,13087,100
1783316933971,0,16.07,13087,100
1783316934171,0,16.07,13087,100
1783316934371,0,16.2,13087,100
1783316934571,0,16.2,13087,100
1783316934771,0,16.15,13087,100
1783316934972,0,16.15,13087,100
1783316935172,0,16.15,13087,100
1783316935372,0,16.02,13087,100
1783316935572,0,16.02,13087,100
1783316935772,0,16.03,13087,100
1783316935972,0,16.03,13087,100
1783316936173,0,16.03,13087,100
1783316936373,0,16.04,13087,100
1783316936573,0,16.04,13087,100
1783316936773,0,16.01,13087,100
1783316936973,0,16.01,13087,100
1783316937173,0,16.01,13087,100
1783316937374,0,15.99,13087,100
1783316937574,0,15.99,13087,100
1783316937774,0,16.01,13087,100
1783316937974,0,16.01,13087,100
1783316938174,0,16.01,13087,100
1783316938374,0,16.05,13087,100
1783316938575,0,16.05,13087,100
1783316938775,0,16.04,13087,100
1783316938975,0,16.04,13087,100
1783316939175,0,16.04,13087,100
1783316939375,0,16.02,13087,100
1783316939575,0,16.02,13087,100
1783316939775,0,16.01,13087,100
1783316939976,0,16.01,13087,100
1783316940176,0,16.01,13087,100
1783316940376,0,16.01,13087,100
1783316940576,0,16.01,13087,100
1783316940776,0,16.02,13087,100
1783316940977,0,16.02,13087,100
1783316941177,0,16.02,13087,100
1783316941377,0,16.01,13087,100
1783316941577,0,16.01,13087,100
1783316941777,0,16.03,13087,100
1783316941977,0,16.03,13087,100
1783316942178,0,16.03,13087,100
1783316942378,0,16.04,13087,100
1783316942578,0,16.04,13087,100
1783316942778,0,16.05,13087,100
1783316942978,0,16.05,13087,100
1783316943179,0,16.05,13087,100
1783316943379,0,16.01,13087,100
1783316943579,0,16.01,13087,100
1783316943779,0,16.0,13087,100
1783316943979,0,16.0,13087,100
1783316944179,0,16.0,13087,100
1783316944380,0,16.02,13087,100
1783316944580,0,16.02,13087,100
1783316944780,0,16.02,13087,100
1783316944980,0,16.02,13087,100
1783316945180,0,16.02,13087,100
1783316945381,0,16.02,13087,100
1783316945581,0,16.02,13087,100
1783316945781,0,16.0,13087,100
1783316945981,0,16.0,13087,100
1783316946181,0,16.0,13087,100
1783316946382,0,15.99,13087,100
1783316946582,0,15.99,13087,100
1783316946782,0,15.98,13087,100
1783316946982,0,15.98,13087,100
1783316947182,0,15.98,13087,100
1783316947382,0,15.99,13087,100
1783316947582,0,15.99,13087,100
1783316947782,0,15.98,13087,100
1783316947983,0,15.98,13087,100
1783316948183,0,15.98,13087,100
1783316948383,0,16.0,13087,100
1783316948583,0,16.0,13087,100
1783316948783,0,16.02,13087,100
1783316948983,0,16.02,13087,100
1783316949184,0,16.02,13087,100
1783316949384,0,16.02,13087,100
1783316949584,0,16.02,13087,100
1783316949784,0,16.0,13087,100
1783316949984,0,16.0,13087,100
1783316950184,0,16.0,13087,100
1783316950384,0,15.99,13087,100
1783316950584,0,15.99,13087,100
1783316950785,0,15.99,13087,100
1783316950985,0,16.01,13087,100
1783316951185,0,16.01,13087,100
1783316951385,0,16.01,13087,100
1783316951585,0,16.01,13087,100
1783316951785,0,16.01,13087,100
1783316951985,0,16.01,13087,100
1783316952185,0,16.01,13087,100
1783316952386,0,16.0,13087,100
1783316952586,0,16.0,13087,100
1783316952786,0,16.0,13087,100
1783316952986,0,16.0,13087,100
1783316953186,0,16.0,13087,100
1783316953386,0,16.01,13087,100
1783316953586,0,16.01,13087,100
1783316953787,0,16.01,13087,100
1783316953987,0,16.01,13087,100
1783316954187,0,16.01,13087,100
1783316954387,0,16.02,13087,100
1783316954587,0,16.02,13087,100
1783316954788,0,16.02,13087,100
1783316954988,0,16.01,13087,100
1783316955188,0,16.01,13087,100
1783316955388,0,16.01,13087,100
1783316955588,0,16.01,13087,100
1783316955789,0,16.01,13087,100
1783316955989,0,16.01,13087,100
1783316956189,0,16.01,13087,100
1783316956389,0,15.71,13087,100
1783316956589,0,15.71,13087,100
1783316956789,0,15.71,13087,100
1783316956990,0,15.94,13087,100
1783316957190,0,15.94,13087,100
1783316957390,0,16.26,13087,100
1783316957590,0,16.26,13087,100
1783316957791,0,16.26,13087,100
1783316957991,0,16.06,13087,100
1783316958191,0,16.06,13087,100
1783316958391,0,16.01,13087,100
1783316958591,0,16.01,13087,100
1783316958792,0,16.01,13087,100
1783316958992,0,16.03,13087,100
1783316959192,0,16.03,13087,100
1783316959392,0,16.02,13087,100
1783316959592,0,16.02,13087,100
1783316959793,0,16.02,13087,100
1783316959993,0,16.02,13087,100
1783316960193,0,16.02,13087,100
1783316960393,0,16.01,13087,100
1783316960593,0,16.01,13087,100
1783316960794,0,16.01,13087,100
1783316960994,0,16.02,13087,100
1783316961194,0,16.02,13087,100
1783316961394,0,16.04,13087,100
1783316961595,0,16.04,13087,100
1783316961795,0,16.04,13087,100
1783316961995,0,16.0,13087,100
1783316962195,0,16.0,13087,100
1783316962395,0,16.0,13087,100
1783316962596,0,16.0,13087,100
1783316962796,0,16.0,13087,100
1783316962996,0,16.0,13087,100
1783316963196,0,16.0,13087,100
1783316963397,0,15.99,13087,100
1783316963597,0,15.99,13087,100
1783316963797,0,15.99,13087,100
1783316963997,0,16.02,13087,100
1783316964197,0,16.02,13087,100
1783316964397,0,16.04,13087,100
1783316964598,0,16.04,13087,100
1783316964798,0,16.04,13087,100
1783316964998,0,16.05,13087,100
1783316965199,0,16.05,13087,100
1783316965399,0,16.05,13087,100
1783316965599,0,16.05,13087,100
1783316965799,0,16.05,13087,100
1783316965999,0,16.03,13087,100
1783316966199,0,16.03,13087,100
1783316966400,0,16.02,13087,100
1783316966600,0,16.02,13087,100
1783316966800,0,16.02,13087,100
1783316967000,0,16.04,13087,100
1783316967200,0,16.04,13087,100
1783316967401,0,16.01,13087,100
1783316967601,0,16.01,13087,100
1783316967801,0,16.01,13087,100
1783316968001,0,16.01,13087,100
1783316968201,0,16.01,13087,100
1783316968402,0,16.01,13087,100
1783316968602,0,16.01,13087,100
1783316968802,0,16.01,13087,100
1783316969002,0,16.02,13087,100
1783316969202,0,16.02,13087,100
1783316969403,0,16.02,13087,100
