id,input_len,output_len,ttft_sec,tpot_sec,e2e_sec,energy_j,carbon_g,ttft_ok,tpot_ok
1435,328,139,0.038704,0.011830,1.694204,23.642600,0.002870,true,true
1436,201,140,0.024177,0.011759,1.708339,24.051941,0.002920,true,true
1437,501,159,0.059652,0.011773,1.953202,27.042261,0.003283,true,true
1438,133,100,0.017021,0.011829,1.372146,19.352879,0.002349,true,true
1444,220,77,0.024843,0.011891,0.928572,12.906389,0.001567,true,true
1442,458,100,0.050940,0.011891,1.320756,18.134559,0.002201,true,true
1439,130,164,0.026695,0.011858,2.168477,30.587316,0.003713,true,true
1440,171,142,0.026812,0.011876,1.890021,26.608951,0.003230,true,true
1443,241,128,0.037013,0.011887,1.632519,22.785811,0.002766,true,true
1441,507,152,0.053273,0.011876,2.004797,27.870209,0.003383,true,true
1447,256,89,0.031539,0.011829,1.115445,15.479539,0.001879,true,true
1446,165,138,0.030215,0.011815,1.719664,24.127450,0.002929,true,true
1445,409,182,0.052522,0.011830,2.284277,31.872238,0.003869,true,true
1448,425,188,0.047113,0.011804,2.333755,32.656098,0.003964,true,true
1449,310,96,0.042339,0.011798,1.246757,17.200589,0.002088,true,true
1450,248,89,0.031651,0.011808,1.157548,16.079215,0.001952,true,true
1451,163,113,0.025068,0.011809,1.448019,20.321517,0.002467,true,true
1453,284,103,0.035905,0.011812,1.273785,17.678484,0.002146,true,true
1452,358,148,0.047813,0.011809,1.847065,25.695566,0.003119,true,true
1454,314,144,0.041806,0.011781,1.750571,24.403307,0.002962,true,true
1455,214,65,0.028252,0.011769,0.840810,11.604346,0.001409,true,true
1457,312,98,0.043294,0.011796,1.273084,17.562934,0.002132,true,true
1456,241,175,0.031457,0.011805,2.223999,31.312247,0.003801,true,true
1460,183,108,0.024027,0.011826,1.309476,18.357807,0.002228,true,true
1459,311,142,0.040720,0.011825,1.749442,24.402677,0.002962,true,true
1458,297,186,0.035758,0.011817,2.363708,33.246033,0.004036,true,true
1461,169,135,0.021891,0.011811,1.672230,23.568913,0.002861,true,true
1463,448,83,0.045740,0.011788,1.029613,14.050931,0.001706,true,true
1462,199,114,0.023785,0.011781,1.417285,19.900920,0.002416,true,true
1464,137,71,0.026080,0.011759,0.892025,12.366770,0.001501,true,true
1466,236,73,0.028763,0.011794,0.919181,12.716283,0.001544,true,true
1465,424,167,0.042862,0.011787,2.172531,30.414327,0.003692,true,true
1471,385,66,0.044456,0.011904,0.862636,11.684638,0.001418,true,true
1470,384,87,0.044102,0.011899,1.151177,15.810407,0.001919,true,true
1467,406,184,0.045664,0.011865,2.429297,34.041253,0.004132,true,true
1468,204,157,0.034472,0.011881,2.119232,29.772984,0.003614,true,true
1469,429,138,0.053024,0.011891,1.870032,25.949142,0.003150,true,true
1472,442,106,0.044745,0.011873,1.356336,18.731159,0.002274,true,true
1474,417,101,0.053001,0.012224,1.529911,21.092125,0.002560,true,true
1479,360,75,0.039975,0.012515,1.080627,14.861802,0.001804,true,true
1473,199,178,0.026193,0.012255,2.554086,36.101471,0.004382,true,true
1476,377,123,0.058460,0.012452,1.817041,25.114733,0.003049,true,true
1477,317,123,0.080132,0.012452,1.784641,24.342514,0.002955,true,true
1481,394,134,0.051371,0.012418,1.784831,24.755967,0.003005,true,true
1475,375,155,0.040523,0.012347,2.266467,31.789261,0.003859,true,true
1478,233,156,0.058232,0.012344,2.203364,30.635162,0.003719,true,true
1480,460,146,0.065618,0.012374,2.008535,27.747291,0.003368,true,true
1482,262,108,0.040002,0.012152,1.452557,20.173054,0.002449,true,true
1483,321,157,0.034576,0.012004,2.029828,28.494693,0.003459,true,true
1484,167,128,0.025577,0.011858,1.656995,23.298698,0.002828,true,true
1487,437,65,0.049702,0.011873,0.926303,12.518962,0.001520,true,true
1485,242,167,0.031281,0.011855,2.192117,30.859440,0.003746,true,true
1486,304,188,0.035342,0.011862,2.449504,34.477252,0.004185,true,true
1490,223,104,0.034005,0.011883,1.342453,18.686281,0.002268,true,true
1491,495,94,0.060120,0.011882,1.238884,16.834227,0.002043,true,true
1489,167,135,0.021262,0.011873,1.760030,24.831776,0.003014,true,true
1488,199,176,0.032622,0.011865,2.320066,32.667558,0.003965,true,true
1492,340,148,0.041784,0.011863,1.964594,27.460123,0.003333,true,true
1494,430,105,0.050165,0.011870,1.381844,19.018042,0.002309,true,true
1495,338,69,0.037917,0.011887,0.908241,12.429318,0.001509,true,true
1497,390,74,0.042182,0.011872,0.908874,12.377437,0.001502,true,true
1496,193,105,0.027268,0.011851,1.347294,18.851616,0.002288,true,true
1493,374,186,0.049003,0.011843,2.428263,33.978814,0.004125,true,true
1498,203,78,0.024890,0.011779,0.998644,13.906422,0.001688,true,true
1500,416,68,0.049465,0.011782,0.838879,11.273810,0.001369,true,true
1499,220,167,0.029409,0.011773,2.075509,29.220868,0.003547,true,true
1501,500,136,0.057576,0.011766,1.672229,23.059263,0.002799,true,true
1504,338,100,0.042806,0.011822,1.285628,17.749041,0.002155,true,true
1502,238,178,0.036078,0.011811,2.272152,31.933923,0.003876,true,true
1503,369,187,0.042422,0.011829,2.393925,33.582401,0.004077,true,true
1505,221,131,0.031095,0.011853,1.722929,24.161503,0.002933,true,true
1506,479,151,0.058028,0.011854,1.939319,26.867176,0.003261,true,true
1507,433,81,0.044317,0.011840,1.051114,14.378323,0.001745,true,true
1508,325,97,0.042823,0.011836,1.293185,17.856745,0.002168,true,true
1511,442,73,0.048898,0.011825,0.900310,12.159216,0.001476,true,true
1510,438,88,0.054930,0.011819,1.127660,15.319918,0.001860,true,true
1509,231,171,0.034648,0.011822,2.173634,30.547384,0.003708,true,true
1514,436,64,0.046837,0.011810,0.790875,10.625792,0.001290,true,true
1512,400,192,0.043332,0.011777,2.357275,33.046005,0.004011,true,true
1513,175,187,0.023873,0.011789,2.341204,33.094382,0.004017,true,true
1516,317,75,0.037381,0.011804,0.946823,12.987955,0.001577,true,true
1515,475,174,0.055325,0.011795,2.165043,30.129410,0.003657,true,true
1517,347,122,0.041541,0.011791,1.506577,20.922542,0.002540,true,true
1519,507,89,0.052976,0.011810,1.140464,15.530688,0.001885,true,true
1518,374,161,0.042092,0.011810,2.087862,29.216147,0.003547,true,true
1523,130,65,0.026893,0.011842,0.832339,11.502779,0.001396,true,true
1520,258,186,0.039525,0.011827,2.374395,33.344858,0.004048,true,true
1521,170,136,0.030771,0.011834,1.755038,24.624687,0.002989,true,true
1524,188,65,0.031656,0.011849,0.880090,12.116696,0.001471,true,true
1522,406,168,0.052848,0.011861,2.247304,31.339576,0.003804,true,true
1526,182,103,0.031064,0.011879,1.371084,19.137153,0.002323,true,true
1525,233,144,0.035412,0.011875,1.883129,26.387709,0.003203,true,true
1527,427,128,0.045316,0.011876,1.638786,22.756755,0.002762,true,true
1529,441,134,0.049802,0.011851,1.626037,22.510596,0.002733,true,true
1528,402,172,0.041304,0.011852,2.112379,29.577534,0.003590,true,true
1530,331,116,0.034533,0.011826,1.543299,21.547065,0.002616,true,true
1533,285,152,0.037259,0.011862,1.909395,26.736442,0.003246,true,true
1534,331,99,0.038183,0.011877,1.248614,17.286465,0.002098,true,true
1531,413,187,0.044503,0.011857,2.403362,33.687457,0.004089,true,true
1532,414,187,0.046913,0.011858,2.363985,33.090687,0.004017,true,true
1535,465,94,0.056814,0.011830,1.233432,16.803569,0.002040,true,true
1536,356,105,0.044072,0.011825,1.400426,19.370427,0.002351,true,true
1539,453,65,0.050037,0.011850,0.808441,10.830954,0.001315,true,true
1538,409,77,0.044934,0.011844,1.013549,13.833030,0.001679,true,true
1537,388,166,0.042575,0.011818,2.102403,29.416919,0.003571,true,true
1540,202,184,0.027459,0.011767,2.261744,31.908384,0.003873,true,true
1541,350,86,0.042911,0.011800,1.090555,14.961670,0.001816,true,true
1542,241,158,0.036313,0.011790,1.940214,27.190073,0.003301,true,true
1543,147,162,0.024417,0.011790,1.957249,27.603257,0.003351,true,true
1545,433,78,0.044682,0.011779,0.951693,12.953256,0.001572,true,true
1544,333,137,0.045068,0.011781,1.690866,23.504050,0.002853,true,true
1549,473,73,0.054260,0.011877,0.955749,12.874390,0.001563,true,true
1550,463,64,0.055288,0.011885,0.804028,10.692940,0.001298,true,true
1548,434,123,0.048349,0.011847,1.587167,21.976252,0.002668,true,true
1547,231,137,0.030676,0.011838,1.777874,24.952167,0.003029,true,true
1546,217,190,0.024361,0.011809,2.419081,34.199589,0.004151,true,true
1551,172,134,0.020346,0.011749,1.640925,23.143897,0.002809,true,true
1553,230,67,0.035657,0.011779,0.832599,11.381333,0.001382,true,true
1554,163,87,0.023530,0.011806,1.142582,15.981451,0.001940,true,true
1552,308,165,0.034921,0.011791,2.117567,29.742792,0.003610,true,true
1556,269,121,0.031653,0.011817,1.474912,20.611536,0.002502,true,true
1555,499,153,0.050765,0.011813,1.900542,26.417120,0.003207,true,true
1558,422,65,0.053355,0.011821,0.905891,12.175276,0.001478,true,true
1557,227,180,0.028575,0.011808,2.280821,32.164890,0.003904,true,true
1559,336,91,0.043011,0.011817,1.167602,16.060565,0.001950,true,true
1560,385,139,0.039452,0.011803,1.732645,24.180910,0.002935,true,true
1561,187,129,0.031059,0.011797,1.583721,22.173952,0.002692,true,true
1562,422,128,0.043567,0.011793,1.606734,22.323988,0.002710,true,true
1565,428,71,0.044934,0.011845,0.928665,12.620793,0.001532,true,true
1563,321,187,0.039504,0.011810,2.365815,33.222629,0.004033,true,true
1566,260,81,0.039563,0.011840,1.013156,13.904128,0.001688,true,true
1564,301,181,0.043348,0.011818,2.303585,32.279015,0.003918,true,true
1567,240,122,0.037993,0.011818,1.540618,21.459359,0.002605,true,true
1568,339,154,0.037425,0.011815,2.015961,28.255969,0.003430,true,true
1569,132,131,0.021331,0.011820,1.711982,24.144617,0.002931,true,true
1571,303,83,0.043038,0.011852,1.141786,15.691496,0.001905,true,true
1570,175,166,0.028936,0.011833,2.140261,30.152359,0.003660,true,true
1574,510,112,0.053783,0.011876,1.475043,20.297373,0.002464,true,true
1573,239,132,0.032980,0.011875,1.742087,24.408184,0.002963,true,true
1575,230,124,0.031289,0.011864,1.567960,21.945579,0.002664,true,true
1572,219,185,0.029316,0.011863,2.391978,33.741773,0.004096,true,true
1578,182,94,0.023312,0.011845,1.124851,15.731357,0.001910,true,true
1576,263,116,0.034962,0.011842,1.445802,20.148559,0.002446,true,true
1577,255,155,0.039300,0.011823,1.969733,27.569000,0.003347,true,true
1580,405,74,0.050540,0.011793,0.911428,12.294555,0.001492,true,true
1579,474,190,0.049310,0.011808,2.524169,35.344075,0.004290,true,true
1581,318,144,0.038176,0.011865,1.903555,26.639940,0.003234,true,true
1582,422,134,0.048279,0.011883,1.754747,24.370501,0.002958,true,true
1584,512,96,0.056987,0.011897,1.222865,16.650196,0.002021,true,true
1583,389,135,0.046234,0.011877,1.741968,24.217201,0.002940,true,true
1585,344,186,0.064880,0.011854,2.362045,32.806384,0.003982,true,true
1589,132,67,0.024662,0.011836,0.912262,12.676041,0.001539,true,true
1587,479,108,0.055765,0.011832,1.466860,20.152196,0.002446,true,true
1590,322,89,0.041683,0.012206,1.397575,19.363835,0.002351,true,true
1586,144,192,0.021246,0.012019,2.718755,38.523803,0.004676,true,true
1588,189,181,0.031864,0.012067,2.536276,35.766132,0.004342,true,true
1592,262,124,0.039244,0.012205,1.749582,24.425765,0.002965,true,true
1591,441,130,0.055003,0.012192,1.865161,25.851319,0.003138,true,true
1593,441,151,0.045510,0.012159,2.034104,28.399616,0.003447,true,true
1597,420,97,0.053092,0.012040,1.208974,16.507445,0.002004,true,true
1596,333,135,0.036274,0.012173,1.709988,23.902737,0.002902,true,true
1595,486,159,0.048941,0.012135,2.043380,28.483072,0.003458,true,true
1594,383,172,0.047169,0.012112,2.243869,31.371617,0.003808,true,true
1598,479,122,0.047737,0.011771,1.521411,21.045905,0.002555,true,true
1599,497,133,0.054493,0.011793,1.652894,22.827158,0.002771,true,true
1600,412,174,0.047739,0.011788,2.179299,30.441334,0.003695,true,true
1601,228,101,0.034121,0.011789,1.279976,17.792361,0.002160,true,true
1602,506,102,0.056364,0.011798,1.287215,17.578101,0.002134,true,true
1603,132,109,0.024867,0.011784,1.350057,18.925380,0.002297,true,true
1604,196,144,0.033201,0.011801,1.868980,26.217225,0.003182,true,true
1606,418,76,0.054052,0.011847,1.018538,13.774076,0.001672,true,true
1605,281,128,0.036228,0.011823,1.676823,23.429741,0.002844,true,true
1607,481,105,0.048454,0.011839,1.328470,18.280231,0.002219,true,true
1608,258,185,0.045573,0.011827,2.395179,33.555314,0.004073,true,true
1609,177,179,0.030309,0.011848,2.337966,32.956226,0.004001,true,true
1612,338,95,0.044645,0.011903,1.256919,17.312783,0.002102,true,true
1611,413,129,0.042979,0.011891,1.693566,23.572446,0.002861,true,true
1610,261,156,0.035944,0.011876,2.047200,28.723251,0.003487,true,true
1613,475,114,0.053782,0.011895,1.443924,19.852973,0.002410,true,true
1614,460,108,0.050153,0.011863,1.319533,18.128344,0.002201,true,true
1615,273,154,0.029358,0.011802,1.964020,27.629393,0.003354,true,true
1617,356,84,0.046106,0.011842,1.081424,14.785631,0.001795,true,true
1616,389,188,0.048443,0.011814,2.378748,33.279675,0.004040,true,true
1619,202,106,0.033545,0.011835,1.350467,18.807291,0.002283,true,true
1618,274,182,0.036430,0.011832,2.275332,31.974329,0.003881,true,true
1620,300,171,0.039284,0.011827,2.168533,30.408343,0.003691,true,true
1622,164,84,0.028648,0.011849,1.103031,15.343530,0.001863,true,true
1621,420,167,0.044184,0.011834,2.119135,29.632888,0.003597,true,true
1623,244,144,0.037945,0.011831,1.826847,25.547757,0.003101,true,true
1624,277,132,0.030815,0.011831,1.648056,23.096221,0.002804,true,true
1625,330,133,0.039036,0.011815,1.683415,23.483791,0.002851,true,true
1627,222,69,0.035924,0.011795,0.865124,11.842002,0.001437,true,true
1628,248,128,0.031637,0.011791,1.763267,24.729839,0.003002,true,true
1626,313,179,0.042616,0.011834,2.507391,35.200063,0.004273,true,true
1629,486,84,0.048385,0.012522,1.402568,19.339427,0.002348,true,true
1631,370,77,0.047174,0.012601,1.247213,17.138052,0.002080,true,true
1632,331,85,0.068307,0.012542,1.329692,18.014158,0.002187,true,true
1630,331,90,0.035655,0.012507,1.429159,19.900972,0.002416,true,true
1633,444,103,0.058022,0.012433,1.489425,20.442236,0.002481,true,true
1636,192,97,0.033201,0.012434,1.283725,17.859039,0.002168,true,true
1637,215,71,0.033209,0.012562,0.945206,13.024455,0.001581,true,true
1634,327,143,0.048197,0.012274,1.957871,27.272524,0.003311,true,true
1635,505,136,0.051693,0.012290,1.827571,25.361746,0.003079,true,true
1638,310,147,0.047968,0.012168,1.921954,26.762870,0.003249,true,true
1639,367,133,0.049509,0.011814,1.714297,23.775261,0.002886,true,true
1640,197,109,0.028505,0.011817,1.387583,19.409328,0.002356,true,true
1642,455,143,0.049031,0.011820,1.765780,24.517325,0.002976,true,true
1641,361,175,0.043636,0.011816,2.183648,30.562048,0.003710,true,true
1643,374,122,0.047150,0.011808,1.595100,22.106658,0.002684,true,true
1647,368,66,0.040610,0.011841,0.885154,12.061150,0.001464,true,true
1645,261,103,0.035371,0.011835,1.371694,19.084359,0.002317,true,true
1646,128,98,0.024353,0.011840,1.285487,18.010571,0.002186,true,true
1644,354,142,0.046334,0.011828,1.888117,26.302974,0.003193,true,true
1649,348,138,0.041757,0.011851,1.819324,25.385883,0.003082,true,true
1648,379,186,0.041443,0.011867,2.521560,35.419169,0.004299,true,true
1650,131,159,0.018816,0.011884,2.147964,30.406897,0.003691,true,true
1651,415,175,0.050806,0.011901,2.352401,32.869652,0.003990,true,true
1652,211,163,0.024742,0.011910,2.161129,30.510280,0.003704,true,true
1654,448,125,0.050974,0.012323,1.871558,26.000206,0.003156,true,true
1653,240,131,0.035293,0.012399,1.984674,27.839597,0.003379,true,true
1655,441,133,0.053508,0.012648,1.971324,27.388819,0.003325,true,true
1657,163,110,0.024613,0.012792,1.597365,22.460863,0.002726,true,true
1656,508,132,0.055937,0.012654,1.938575,26.886430,0.003264,true,true
1661,401,69,0.047139,0.013294,1.087195,14.853298,0.001803,true,true
1660,137,102,0.019799,0.012849,1.525040,21.496717,0.002609,true,true
1658,184,180,0.032445,0.012457,2.515758,35.464812,0.004305,true,true
1662,180,136,0.030524,0.012578,1.874215,26.330211,0.003196,true,true
1664,247,87,0.031703,0.011935,1.127606,15.650861,0.001900,true,true
1659,267,189,0.034906,0.012414,2.593435,36.538997,0.004435,true,true
1665,380,119,0.048695,0.011914,1.485180,20.514807,0.002490,true,true
1663,494,176,0.052249,0.012286,2.298783,32.083301,0.003895,true,true
1666,287,191,0.037026,0.011838,2.286170,32.120595,0.003899,true,true
1667,365,72,0.037566,0.011811,0.985733,13.541013,0.001644,true,true
1669,328,82,0.057558,0.011825,1.039977,14.030176,0.001703,true,true
1668,512,101,0.052093,0.011817,1.292691,17.717297,0.002151,true,true
1670,220,113,0.033149,0.011791,1.381574,19.257191,0.002338,true,true
1671,256,161,0.027865,0.011764,1.986647,27.973859,0.003396,true,true
1672,190,127,0.025950,0.011791,1.634307,22.969356,0.002788,true,true
1673,354,127,0.042842,0.011802,1.615992,22.466549,0.002727,true,true
1674,145,114,0.028507,0.011804,1.430562,20.023090,0.002431,true,true
1675,176,117,0.023587,0.011798,1.439667,20.223391,0.002455,true,true
1676,476,143,0.057847,0.011787,1.755209,24.240452,0.002943,true,true
1677,209,74,0.025770,0.011763,0.990182,13.773013,0.001672,true,true
1678,409,95,0.042822,0.011797,1.216000,16.754454,0.002034,true,true
1680,154,119,0.026934,0.011792,1.418332,19.870909,0.002412,true,true
1679,454,140,0.048133,0.011789,1.705508,23.669392,0.002873,true,true
1682,213,134,0.030868,0.011800,1.676461,23.501123,0.002853,true,true
1681,248,175,0.027127,0.011800,2.208332,31.150330,0.003781,true,true
1683,330,126,0.037168,0.011823,1.584555,22.098620,0.002683,true,true
1684,149,185,0.051062,0.011822,2.325251,32.478273,0.003943,true,true
1685,207,159,0.034199,0.011828,1.978438,27.766165,0.003371,true,true
1686,255,104,0.035420,0.011823,1.300877,18.072306,0.002194,true,true
1687,479,150,0.056051,0.011811,1.906729,26.430000,0.003208,true,true
1688,448,79,0.051486,0.011827,1.071996,14.574160,0.001769,true,true
1689,458,103,0.066550,0.011821,1.324404,17.963734,0.002181,true,true
1690,182,96,0.027936,0.011790,1.248918,17.437143,0.002117,true,true
1691,290,152,0.031317,0.011802,1.947761,27.369218,0.003322,true,true
1692,352,113,0.038326,0.011827,1.499572,20.868422,0.002533,true,true
1694,256,74,0.034687,0.011847,0.974653,13.423883,0.001630,true,true
1693,321,155,0.061167,0.011831,2.065081,28.618399,0.003474,true,true
1695,352,139,0.046754,0.011850,1.799789,25.035521,0.003039,true,true
1696,378,112,0.049792,0.011850,1.444082,19.912201,0.002417,true,true
1698,367,134,0.047999,0.011859,1.766276,24.539154,0.002979,true,true
1697,406,153,0.051617,0.011860,2.033124,28.298392,0.003435,true,true
1699,434,105,0.051534,0.011871,1.400715,19.268000,0.002339,true,true
1701,262,157,0.034573,0.011859,1.974675,27.707086,0.003363,true,true
1700,207,179,0.039303,0.011857,2.268328,31.833271,0.003864,true,true
1702,454,161,0.050635,0.011850,1.991129,27.712677,0.003364,true,true
1703,137,157,0.023869,0.011834,1.991397,28.098765,0.003411,true,true
1704,250,146,0.037047,0.011847,1.980513,27.755129,0.003369,true,true
1709,395,81,0.044505,0.011930,1.021199,13.948403,0.001693,true,true
1705,465,163,0.048595,0.011885,2.178800,30.421979,0.003693,true,true
1710,194,109,0.044514,0.011919,1.357421,18.749949,0.002276,true,true
1706,477,191,0.049844,0.011887,2.486557,34.799306,0.004224,true,true
1707,206,136,0.034047,0.011908,1.796341,25.167764,0.003055,true,true
1708,456,146,0.050966,0.011896,1.918946,26.677091,0.003238,true,true
1711,231,91,0.026460,0.011829,1.241862,17.357472,0.002107,true,true
1712,178,72,0.024272,0.011810,0.992698,13.830334,0.001679,true,true
1715,241,82,0.076485,0.011829,1.034661,13.683955,0.001661,true,true
1714,487,129,0.054205,0.011831,1.635983,22.589772,0.002742,true,true
1713,326,189,0.037110,0.011819,2.374850,33.385844,0.004053,true,true
1716,234,189,0.069885,0.011817,2.330566,32.285341,0.003919,true,true
1717,168,183,0.025260,0.011789,2.244388,31.691921,0.003847,true,true
1718,159,156,0.028296,0.011789,1.959799,27.584284,0.003348,true,true
1719,340,158,0.043403,0.011801,1.965001,27.442811,0.003331,true,true
1721,503,82,0.053190,0.011815,1.030082,13.951242,0.001694,true,true
1720,157,132,0.025806,0.011801,1.641526,23.074499,0.002801,true,true
1722,167,119,0.024616,0.011734,1.409237,19.774111,0.002400,true,true
1723,177,89,0.020792,0.011751,1.135962,15.926015,0.001933,true,true
1725,397,127,0.042993,0.011818,1.602119,22.266272,0.002703,true,true
1724,400,162,0.048751,0.011824,2.111410,29.457349,0.003576,true,true
1726,219,170,0.034836,0.011833,2.128512,29.900317,0.003630,true,true
1727,454,155,0.055834,0.011840,1.951599,27.073905,0.003286,true,true
1728,487,173,0.052824,0.011830,2.191772,30.546842,0.003708,true,true
1729,213,110,0.034520,0.011821,1.403181,19.546191,0.002373,true,true
1730,386,150,0.041106,0.011806,1.840912,25.703480,0.003120,true,true
1731,401,177,0.042413,0.011792,2.148535,30.078061,0.003651,true,true
1732,289,147,0.039256,0.011771,1.793118,25.047348,0.003040,true,true
1733,339,174,0.037547,0.011784,2.183803,30.651209,0.003721,true,true
1734,293,125,0.041246,0.011803,1.618374,22.523354,0.002734,true,true
1735,237,160,0.029924,0.011815,1.996021,28.078317,0.003408,true,true
1736,509,129,0.050726,0.011821,1.600830,22.137424,0.002687,true,true
1737,359,178,0.042312,0.011796,2.146678,30.052978,0.003648,true,true
1738,128,72,0.021824,0.011747,0.855873,11.911266,0.001446,true,true
1739,433,68,0.043633,0.011771,0.888986,12.072689,0.001465,true,true
1740,282,65,0.038178,0.011778,0.818480,11.143694,0.001353,true,true
1741,241,118,0.027352,0.011759,1.420514,19.896098,0.002415,true,true
1742,139,134,0.017816,0.011749,1.685985,23.823538,0.002892,true,true
1743,389,103,0.043845,0.011810,1.342038,18.539817,0.002251,true,true
1744,363,155,0.043496,0.011821,1.992661,27.836503,0.003379,true,true
1745,263,157,0.034247,0.011823,1.978798,27.770622,0.003371,true,true
1747,281,87,0.035027,0.011831,1.094887,15.136124,0.001837,true,true
1746,255,123,0.034667,0.011829,1.599747,22.351290,0.002713,true,true
1748,419,119,0.045203,0.011819,1.513608,20.970665,0.002546,true,true
1749,498,147,0.059120,0.011796,1.853509,25.626114,0.003111,true,true
1751,481,88,0.050719,0.011803,1.107628,15.093986,0.001832,true,true
1752,281,73,0.041447,0.011812,0.989805,13.543734,0.001644,true,true
1750,216,188,0.028236,0.011797,2.410131,34.016440,0.004129,true,true
1754,156,149,0.031857,0.011808,1.837575,25.787913,0.003130,true,true
1753,423,161,0.053739,0.011809,2.020214,28.083733,0.003409,true,true
1755,350,170,0.043432,0.011803,2.103895,29.425988,0.003572,true,true
1756,189,122,0.031938,0.011811,1.680973,23.550295,0.002859,true,true
1757,436,66,0.048552,0.011813,0.992473,13.480383,0.001636,true,true
1759,396,74,0.062926,0.011898,1.069051,14.368729,0.001744,true,true
1760,417,102,0.043178,0.011899,1.340400,18.525951,0.002249,true,true
1761,485,120,0.060033,0.011889,1.521900,20.877288,0.002534,true,true
1758,451,161,0.050494,0.011879,2.128985,29.683445,0.003603,true,true
1762,472,164,0.047855,0.011864,2.086632,29.116276,0.003534,true,true
1763,432,87,0.053207,0.011844,1.248196,17.065937,0.002072,true,true
1765,300,85,0.038911,0.011852,1.149504,15.860661,0.001925,true,true
1766,509,76,0.061658,0.011864,1.016070,13.630202,0.001655,true,true
1767,262,85,0.036513,0.011845,1.106049,15.274310,0.001854,true,true
1764,276,164,0.039937,0.011838,2.200770,30.859405,0.003746,true,true
1768,350,97,0.044350,0.011830,1.264511,17.425431,0.002115,true,true
1769,374,114,0.039300,0.011864,1.653843,23.057700,0.002799,true,true
1770,461,114,0.046428,0.011897,1.618551,22.451877,0.002725,true,true
1773,422,86,0.048446,0.011952,1.171015,16.031685,0.001946,true,true
1776,463,70,0.051118,0.011946,0.899505,12.116034,0.001471,true,true
1771,504,127,0.050626,0.011929,1.755574,24.348778,0.002956,true,true
1772,264,174,0.035044,0.011910,2.332505,32.810612,0.003983,true,true
1775,225,146,0.036542,0.011911,1.897674,26.579297,0.003226,true,true
1774,339,172,0.035895,0.011909,2.231492,31.355872,0.003806,true,true
1778,354,101,0.042574,0.011838,1.295736,17.896719,0.002172,true,true
1777,214,153,0.034233,0.011841,1.939919,27.215585,0.003304,true,true
1779,247,115,0.028596,0.011817,1.418056,19.843239,0.002409,true,true
1780,207,85,0.029867,0.011798,1.039730,14.422115,0.001751,true,true
1781,155,126,0.024553,0.011773,1.496151,21.016252,0.002551,true,true
1784,369,69,0.041663,0.011882,0.984823,13.469505,0.001635,true,true
1783,483,92,0.068057,0.011874,1.321700,17.903588,0.002173,true,true
1782,203,137,0.074957,0.011888,1.977506,27.170779,0.003298,true,true
1785,506,118,0.055356,0.011939,1.791023,24.787491,0.003009,true,true
1786,395,130,0.040954,0.011954,1.881603,26.286771,0.003191,true,true
1787,446,100,0.056301,0.011975,1.495598,20.554962,0.002495,true,true
1788,470,68,0.057231,0.012015,1.069038,14.449874,0.001754,true,true
1789,467,75,0.058222,0.012014,1.153917,15.647896,0.001899,true,true
1792,463,66,0.076511,0.012014,0.950493,12.481555,0.001515,true,true
1790,158,136,0.025522,0.011947,1.843093,25.957184,0.003151,true,true
1791,484,133,0.057501,0.011942,1.790479,24.749096,0.003004,true,true
1793,466,133,0.088688,0.011942,1.728779,23.422547,0.002843,true,true
1794,465,156,0.049946,0.011844,1.902923,26.462830,0.003212,true,true
1795,137,138,0.019909,0.011788,1.714680,24.203453,0.002938,true,true
1797,322,89,0.042028,0.011792,1.079734,14.819734,0.001799,true,true
1796,460,162,0.057328,0.011816,2.242746,31.210492,0.003789,true,true
1798,376,86,0.041327,0.011898,1.293570,17.883586,0.002171,true,true
1800,492,69,0.052327,0.011953,1.017873,13.789199,0.001674,true,true
1802,329,104,0.035106,0.011935,1.342247,18.667607,0.002266,true,true
1801,399,142,0.072627,0.011924,1.866059,25.612459,0.003109,true,true
1804,282,124,0.039835,0.011915,1.505430,20.930525,0.002541,true,true
1799,384,181,0.048132,0.011903,2.392353,33.478403,0.004064,true,true
1803,478,154,0.073555,0.011904,1.925071,26.441963,0.003210,true,true
1805,384,134,0.039261,0.011764,1.648873,22.987263,0.002790,true,true
1806,448,129,0.047269,0.011782,1.605116,22.248009,0.002701,true,true
1807,143,135,0.023442,0.011810,1.778766,25.068221,0.003043,true,true
1808,302,164,0.033389,0.011833,2.125441,29.877109,0.003627,true,true
1811,421,103,0.043663,0.011894,1.352760,18.695542,0.002269,true,true
1810,475,122,0.058411,0.011883,1.634744,22.512006,0.002733,true,true
1809,172,161,0.025593,0.011859,2.108924,29.752574,0.003612,true,true
1813,195,116,0.031390,0.011858,1.438033,20.088618,0.002439,true,true
1812,287,148,0.033671,0.011860,1.872881,26.266209,0.003188,true,true
1814,425,115,0.045487,0.011818,1.446327,20.005745,0.002428,true,true
1815,286,98,0.042065,0.011801,1.274626,17.602512,0.002137,true,true
1818,202,71,0.027469,0.011813,0.889648,12.312992,0.001495,true,true
1816,202,104,0.031239,0.011817,1.441467,20.139814,0.002445,true,true
1817,413,94,0.047185,0.011822,1.297926,17.862137,0.002168,true,true
1821,224,91,0.036020,0.011862,1.192455,16.515332,0.002005,true,true
1820,509,134,0.057877,0.011893,1.845259,25.526053,0.003099,true,true
1822,141,132,0.018728,0.011895,1.740103,24.583385,0.002984,true,true
