prefill_e2e_time,decode_time_execution_plus_preemption_normalized
0.0185357317538411,0.0108722096769141
0.0220446797010693,0.0107145458762199
0.0396550276404876,0.01102256600941
0.0266755715410598,0.0113647295700926
0.0307335549002916,0.0112268437922958
0.0373819739523559,0.0111543968952786
0.0450811511549846,0.0109015129539385
0.0230191721616899,0.0110461195990122
0.0353405328149332,0.0109763245744304
0.0333709423972918,0.0106175167293449
0.0244618678994914,0.0107804948839134
0.0471990751282112,0.0110699993623807
0.0446610591372635,0.0113211575913805
0.0393755626342935,0.0115606296926717
0.0489966959685741,0.0110610219515554
0.0376466098094425,0.0109061111665702
0.035575027645966,0.0107687668072343
0.02041569819208,0.0112245150638354
0.0308432527900013,0.0111189913131442
0.0346440334110891,0.011106450924078
0.0401567780542837,0.0109826416443804
0.0232101029662441,0.01075773125463
0.0378629967703183,0.0106180296686993
0.0364092953535646,0.0107179621954557
0.0296667379122688,0.0110123190581847
0.0396393885892791,0.0110580927245887
0.0212271946558519,0.0110469850831364
0.0445301445724979,0.0108599300897971
0.0377879256252953,0.0111533374869294
0.0238090646993178,0.0110307062159612
0.0420876299292132,0.0110355615693566
0.0327108072776951,0.0110141937147733
0.0243036578676125,0.01091602267758
0.0279192305656259,0.0110285363857689
0.0292717847621624,0.0108328290700259
0.0305611860758681,0.0107650687461805
0.0314664612947197,0.0106672282098984
0.0172253334112078,0.0106412283915832
0.0414215464321472,0.0110644042703561
0.032252331116787,0.0110575515215024
0.0498483606891291,0.0107720310933998
0.0686169979260675,0.0106890340594282
0.0212170692379451,0.010411781627077
0.0278760271077516,0.0112658382799269
0.0282767162804518,0.0115890220382103
0.0351889192253835,0.0113152881186336
0.0367706458371976,0.010860201968058
0.0305678962285433,0.0108332594239528
0.0401069515834358,0.0105636387192239
0.0340701858927197,0.0111644753681658
0.037123647252713,0.0109699226069225
0.037929002309152,0.0108997120998866
0.0392819629131686,0.0113235679147283
0.0349206694047659,0.0112802050951747
0.0393139382542742,0.0111105284255017
0.0282089195675006,0.0109934154869196
0.0402514647341689,0.0109458480182649
0.0225601833755533,0.0109573959510904
0.028034608307788,0.0109957349148042
0.0231280539302822,0.0110592222471696
0.0316280825731212,0.0109983862812079
0.031267321628988,0.0110428961108809
0.038544638328787,0.0111025643621557
0.0352829067959206,0.0110329830484912
0.022864938632054,0.0109818729545421
0.0356080707526587,0.0111189919663638
0.0239601950666852,0.0112945318547707
0.0407415867576972,0.011001753931964
0.0280904437061764,0.0113671404727832
0.0423768725511806,0.0110662486128804
0.0325852718021906,0.0110645453977257
0.0293434422366232,0.0109534109913367
0.0433172152905854,0.0109266911627691
0.0532938750838667,0.0106083954146106
0.0208418604158637,0.010720886655492
0.0307490084089465,0.0108299122368905
0.0248635497923288,0.0106889326330393
0.0385486030186754,0.01069628227317
0.0376909593940411,0.0110321059452455
0.0444302207421074,0.0109902740810281
0.0318678473128528,0.0107360539185131
0.0446258331723044,0.0107632046355832
0.0243253111202506,0.0110956069722137
0.0431408873638901,0.0109396966329855
0.0472608982315065,0.0106169186501171
0.0280570658879071,0.0108489924334663
0.0229710961448503,0.0109867568740811
0.0366874181662524,0.0108575565548593
0.0276441363068045,0.0108559753952631
0.0361255654721972,0.0108720706167983
0.0264755935446316,0.0114819799857556
0.0367732356044356,0.011652169440825
0.0294242061714626,0.0115566360401265
0.0940895866467244,0.0109265376097822
0.089489586646728,0.0109124656901472
0.0699051942780073,0.0111363846674156
0.0386084472733188,0.010608088521287
0.0329669245107808,0.0113291626912844
0.0364269294763346,0.0111402475941302
0.0402407280691434,0.0111304795647222
0.0489760834845114,0.0108403488791328
0.024658263815283,0.0109612311232743
0.0283009205052948,0.0108729608986942
0.0429218413062457,0.0111016299168498
0.0266538568039464,0.0111308980339015
0.0334246016470061,0.011225342595614
0.0347267523741123,0.011063907303888
0.0410122948347222,0.0107437378416416
0.0317626483762509,0.0109162908169763
0.0433132532337907,0.0108872304379812
0.0264130854720434,0.0105532422770181
0.0428931698912435,0.0111594040090335
0.0363308664382202,0.0111773705817419
0.0219144021996342,0.0109472759793631
0.028017717447021,0.0108826451557969
0.0339587644423957,0.0108173164602586
0.0456424640585666,0.0106297798736811
0.0504450277018548,0.0106745021832251
0.0208418604158637,0.0104437578034307
0.0197943422113908,0.011570068198019
0.044381455904876,0.01134214609869
0.0392903986112642,0.0114995734309511
0.0395460297051855,0.0115194230822218
0.0224658086594473,0.0111930602050727
0.0333938233118402,0.0111649548156623
0.0237741209704154,0.0111798908965043
0.0327116613298272,0.0110101930427298
0.0241522863812235,0.0110029017251099
0.0361269294481303,0.0108422959723768
0.0377962891611503,0.0110077933295105
0.0252174116430268,0.0112013820962828
0.0296611360267604,0.0110607196111418
0.0361006735582947,0.0114643130628023
0.0315877740210055,0.0114790173698585
0.0369421621702628,0.0115717908005245
0.0436578564201823,0.0114960531904113
0.0457360120238234,0.0112825927087631
0.0784910287581084,0.0110338074023009
0.0216549880313721,0.0110445395752464
0.0449887517204956,0.0109198045108603
0.0364128295934591,0.0111734794077681
0.0333130711417624,0.0112287903393312
0.0416143450466535,0.0111168505075192
0.0475022087492789,0.0112118808695348
0.0209394600615127,0.011186264546178
0.0268361914031345,0.0114844366670367
0.0386687122496454,0.0113483834962311
0.0323385435921039,0.0113522935645446
0.0469042711802956,0.0113429119751409
0.0319127426777896,0.0110160824704817
0.0581908873428886,0.0108263971841378
0.0319052027094528,0.0106491290906427
0.0249175809228603,0.0105618859881666
0.0359168341332178,0.0110494194946004
0.0412215176746713,0.010926742887433
0.0332083557240849,0.0110492759415435
0.0237026380631846,0.0105061928398627
0.0249329804178444,0.0110734284024409
0.0455893167764429,0.0110437960664132
0.0482312861526423,0.0107914446706511
0.0395214954792209,0.0108751656925368
0.0418312164291734,0.0108432480083554
0.0454919356193102,0.0111420391607634
0.0417740731780043,0.0114200992636331
0.0571266240271057,0.0112380218405453
0.0310035355021653,0.0114824348825772
0.0360432463109248,0.0113954540448235
0.03545539777636,0.0115125359354384
0.0341218024126988,0.0112050185844279
0.023945619618658,0.0111692520701627
0.044838089897965,0.0111579832682088
0.0400755826628369,0.0109666222550002
0.0314527766452954,0.0109110925035039
0.0332527750446303,0.0108972892654254
0.0376722566931562,0.010664776779505
0.034979102194768,0.0111045623419608
0.0385904039036688,0.0110396478310111
0.0326592018479345,0.0110746084311237
0.037451441854202,0.0109208272703207
0.034471159672762,0.0108295452463026
0.034616264939288,0.0107142262586677
0.028092373692516,0.0103854356338593
0.0354332311329557,0.0108519171034002
0.0306136058750041,0.0107371537667997
0.0319738071947597,0.0111741466876647
0.0361098837162643,0.0108757274833555
0.0372160430499377,0.0109179264049606
0.0296661641216644,0.0107754160419351
0.0354477604534366,0.010700792421546
0.0294255111341499,0.0106211886613767
0.0273407991405463,0.0105383478071839
0.0317293262710194,0.0109556163761398
0.047738361357986,0.0111249134914869
0.0373306303524998,0.0109674604368672
0.0304736169262866,0.0110564953684633
0.0412044509811408,0.0109205746521021
0.0427212501122085,0.0108435604078451
0.0232489018286656,0.0107528579967406
0.0283142126142479,0.0106905207519692
0.0339216805456885,0.0106380964250251
0.0286606480618871,0.0111044135081133
0.0463641680708235,0.0116934903115942
0.031836327771586,0.0118202752269709
0.0465768471047596,0.0117742956941889
0.0369029700838012,0.0114634865218547
0.038262517907583,0.0113153888440006
0.0602822656057782,0.0114149353322673
0.0364421991068582,0.0111739965176856
0.0351037308872719,0.011227816730032
0.0480011883841768,0.0114361295605497
0.0422635460780469,0.0114488028175039
0.0402874509492505,0.0115017161798461
0.033481620030102,0.0112392996966604
0.0400014932238264,0.0112598675603625
0.0441399831651239,0.0110776784159899
0.040061207127735,0.0109121031785079
0.0265157638489483,0.0108225883838482
0.0329173681808612,0.0112613979240156
0.0404735376552025,0.0114428614029905
0.038094448071078,0.0113573951604285
0.041306087922976,0.0112395262305949
0.0246995468279465,0.0113701398787812
0.0396003405078033,0.0115684216984461
0.0242054204545496,0.0117581231731251
0.0443056862901727,0.0116471328466703
0.0374170134445961,0.0114671512872054
0.0423946085642228,0.0113539019900322
0.0555850667573025,0.011173363512935
